latitude,longitude,address,property_type,rooms,home_size,lot_size,year_built,parcel_number,realtyID,county,subdivision,census,tract,lot,zoning,date,sale_price,estimated_value,sex_offenders,crime_index,enviornmental_hazards,natural_disasters,school_quality,url
-118.416597,33.774875,2316 Palos Verdes Dr W # 1,Condominium,"2 beds, 2 baths","1,226 sqft","10,716 sqft",1963,7543023018,1111486026,Los Angeles,29690,3,670328,,"
Zoning:

PVRM*
		",10/8/20,"$685,000 ","$651,100 ",1 Found,Very Low,3 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/palos-verdes-estates/90274/2316-palos-verdes-dr-w-1/154708091/
-118.412146,33.888916,1705 Highland Ave,Single Family Residence,"3 beds, 2 baths","1,308 sqft","1,395 sqft",1924,4178006019,1111486028,Los Angeles,NORTH MANHATTAN BEACH,4,620305,36,"
Zoning:

MNRM
		",10/8/20,"$1,915,000 ","$1,662,000 ",1 Found,Low,6 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/manhattan-beach/90266/1705-highland-ave/154518461/
-118.066149,33.829874,21821 Hawaiian Ave,Residential - Vacant Land,,,"19,802 sqft",1955,7076005013,1111486432,Los Angeles,,1,555212,18,"
Zoning:

HGR4*
		",10/8/20,"$1,451,500 ","$628,000 ",7 Found,Moderate,8 Found,2 Found,Average,https://www.realtytrac.com/property/ca/hawaiian-gardens/90716/21821-hawaiian-ave/154858950/
-118.023537,33.895359,14921 Biola Ave,Single Family Residence,"3 beds, 2 baths","1,311 sqft","6,876 sqft",1954,8061037002,1111486444,Los Angeles,18976,3,503902,435,"
Zoning:

LMR1*
		",10/8/20,"$657,000 ","$658,400 ",4 Found,Low,19 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/la-mirada/90638/14921-biola-ave/100000903/
-117.788547,34.12501,4708 Westside Dr,Single Family Residence,"3 beds, 2 baths","1,947 sqft","9,056 sqft",1964,8665029013,1111486999,Los Angeles,28776,3,400207,13,"
Zoning:

LVPR4.5D*
		",10/8/20,"$750,000 ","$744,300 ",2 Found,Low,3 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/la-verne/91750/4708-westside-dr/44017176/
-118.30662,33.765238,2220 Stonewood Ct,Condominium,"2 beds, 3 baths","1,429 sqft",10.02 acres,1979,7442029027,1111487002,Los Angeles,27865,1,295103,,"
Zoning:

LARD2
		",10/8/20,"$587,000 ","$586,100 ",1 Found,Very Low,3 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/san-pedro/90732/2220-stonewood-ct/52088594/
-118.425194,34.444794,29515 Dana Ct,Condominium,"4 beds, 3 baths","1,839 sqft",10.13 acres,2005,3231011107,1111487005,Los Angeles,46353,1,920040,1,"
Zoning:

LCA110000DP*
		",10/8/20,"$590,000 ","$455,900 ",0 Found,,3 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/canyon-country/91387/29515-dana-ct/10293077/
-118.383946,34.050913,1548 S Robertson Blvd,Office Building,,"3,000 sqft","3,730 sqft",1967,4303002012,1111490241,Los Angeles,6721,1,217002,45,"
Zoning:

LAC2
		",10/8/20,"$1,500,000 ",,3 Found,Slightly High,10 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90035/1548-s-robertson-blvd/154561933/
-118.78854,34.027746,6170 Ramirez Canyon Rd,Single Family Residence,"5 beds, 5 baths",,1.58 acres,2007,4467005032,1111490597,Los Angeles,KELLER MATTHEW LAND OF IN THE,1,800406,,"
Zoning:

LCRA1*
		",10/8/20,"$1,850,000 ","$1,548,000 ",0 Found,Moderate,2 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/malibu/90265/6170-ramirez-canyon-rd/141598306/
-118.255588,34.653707,7049 W Avenue L7,Single Family Residence,"3 beds, 3 baths","2,542 sqft","12,801 sqft",2010,3204087028,1111491096,Los Angeles,54370,4,901205,47,"
Zoning:

LRR10000*
		",10/8/20,"$435,000 ","$480,800 ",1 Found,Moderate,2 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/lancaster/93536/7049-w-avenue-l7/206403605/
-118.507453,34.215932,17155 Strathern St,Single Family Residence,"2 beds, 2 baths","1,430 sqft","6,000 sqft",1952,2204008025,1111491103,Los Angeles,16595,1,131100,145,"
Zoning:

LAR1
		",10/8/20,"$670,500 ","$687,300 ",12 Found,,7 Found,1 Found,Average,https://www.realtytrac.com/property/ca/van-nuys/91406/17155-strathern-st/25231557/
-118.620794,34.170757,22652 Berdon St,Single Family Residence,"4 beds, 2 baths","1,660 sqft","6,749 sqft",1950,2040018024,1111491611,Los Angeles,7221,3,137201,53,"
Zoning:

LAR1
		",10/8/20,"$975,000 ","$807,000 ",1 Found,Very Low,2 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/woodland-hills/91367/22652-berdon-st/16727852/
-117.798174,34.112247,504 E Payson St,Single Family Residence,"3 beds, 2 baths","1,428 sqft","7,050 sqft",1963,8390004037,1111493452,Los Angeles,27495,1,400304,41,"
Zoning:

SDSF7500*
		",10/8/20,"$625,000 ","$606,600 ",3 Found,Low,5 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/san-dimas/91773/504-e-payson-st/154730150/
-118.460537,34.423734,18602 Kimbrough St,Single Family Residence,"4 beds, 2 baths","1,715 sqft","7,086 sqft",1963,2803020018,1111493959,Los Angeles,25932,4,920035,24,"
Zoning:

SCUR2
		",10/8/20,"$540,000 ","$527,400 ",3 Found,Low,5 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/canyon-country/91351/18602-kimbrough-st/2041582/
-117.995922,33.947399,9761 Portada Dr,Single Family Residence,"4 beds, 3 baths","2,205 sqft","17,289 sqft",1954,8224027010,1111494441,Los Angeles,17,1,500202,91,"
Zoning:

WHRE*
		",10/8/20,"$910,000 ","$953,400 ",0 Found,Moderate,4 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/whittier/90603/9761-portada-dr/13669548/
-118.091638,34.165482,2846 Butter Creek Dr,Planned Unit Development (PUD),"3 beds, 3 baths","1,735 sqft","2,458 sqft",1989,5751023052,1111495320,Los Angeles,45347,1,462500,153,"
Zoning:

PSR*
		",10/8/20,"$880,000 ","$785,000 ",3 Found,Moderate,3 Found,1 Found,Average,https://www.realtytrac.com/property/ca/pasadena/91107/2846-butter-creek-dr/141298272/
-118.617956,34.203927,7343 Capistrano Ave,Single Family Residence,"3 beds, 2 baths","1,288 sqft","7,456 sqft",1964,2022022008,1111495351,Los Angeles,27808,4,134303,88,"
Zoning:

LARS
		",10/8/20,"$750,500 ","$732,600 ",6 Found,Very Low,3 Found,1 Found,Average,https://www.realtytrac.com/property/ca/canoga-park/91307/7343-capistrano-ave/2048416/
-118.157073,33.769537,339 Orizaba Ave # B,Condominium,"2 beds, 2 baths",894 sqft,"12,502 sqft",1978,7257023057,1111495362,Los Angeles,40368,2,576802,1,"
Zoning:

LBR2A
		",10/8/20,"$505,000 ","$448,900 ",12 Found,Slightly High,3 Found,1 Found,Average,https://www.realtytrac.com/property/ca/long-beach/90814/339-orizaba-ave-b/12842145/
-118.094398,33.928724,11213 Kenney St,Single Family Residence,"4 beds, 2 baths","1,555 sqft","6,720 sqft",1950,8019019020,1111495851,Los Angeles,13788,1,550300,179,"
Zoning:

NOR1*
		",10/8/20,"$535,000 ","$579,400 ",13 Found,Moderate,2 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/norwalk/90650/11213-kenney-st/154929720/
-118.115356,33.988236,1201 S Bluff Rd,Single Family Residence,"3 beds, 3 baths","1,527 sqft","7,709 sqft",1948,6354035015,1111496253,Los Angeles,EL CARMEL TR,3,532200,97,"
Zoning:

MNR1YY
		",10/8/20,"$729,000 ","$625,400 ",8 Found,Moderate,9 Found,1 Found,Average,https://www.realtytrac.com/property/ca/montebello/90640/1201-s-bluff-rd/46044118/
-118.345305,34.028254,2939 Chesapeake Ave,"Duplex (2 units, any combination)","4 beds, 2 baths","1,664 sqft","5,850 sqft",1925,5057017021,1111496290,Los Angeles,5780,4,220000,668,"
Zoning:

LAR1
		",10/8/20,"$780,500 ","$735,000 ",26 Found,Slightly High,8 Found,2 Found,Poor,https://www.realtytrac.com/property/ca/los-angeles/90016/2939-chesapeake-ave/154636176/
-118.371268,34.164646,11016 Magnolia Blvd,"Store, Retail Outlet ",,"5,000 sqft","6,000 sqft",1951,2353006005,1111496739,Los Angeles,HARTSOOK TR,2,125401,8,"
Zoning:

LAC4
		",10/8/20,"$788,000 ",,10 Found,Low,9 Found,1 Found,Average,https://www.realtytrac.com/property/ca/north-hollywood/91601/11016-magnolia-blvd/154413556/
-118.424453,34.171751,13360 Burbank Blvd # 15,Condominium,"2 beds, 3 baths","1,440 sqft",0.62 acres,2006,2344014099,1111497655,Los Angeles,60146,1,124500,1,"
Zoning:

LAR3
		",10/8/20,"$629,000 ","$670,200 ",5 Found,,5 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/sherman-oaks/91401/13360-burbank-blvd-15/28353193/
-118.485046,34.202438,16139 Cantlay St,Light Industrial (10% Improved Office space; Machine Shop),,"3,486 sqft","6,750 sqft",1979,2205027011,1111497662,Los Angeles,6872,3,127400,91,"
Zoning:

LAMR1
		",10/8/20,"$850,000 ",,10 Found,,14 Found,1 Found,Average,https://www.realtytrac.com/property/ca/van-nuys/91406/16139-cantlay-st/154395200/
-118.555251,34.280862,19412 Pauma Valley Dr,Single Family Residence,"5 beds, 3 baths","2,494 sqft","9,544 sqft",1977,2822027008,1111497721,Los Angeles,28643,1,108102,8,"
Zoning:

LARE11
		",10/8/20,"$1,005,000 ","$997,500 ",1 Found,,3 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/northridge/91326/19412-pauma-valley-dr/43866290/
-118.516058,34.165157,5150 Shoshone Ave,Single Family Residence,"5 beds, 4 baths","3,126 sqft","14,242 sqft",1966,2257004023,1111498177,Los Angeles,30304,1,139600,5,"
Zoning:

LARA
		",10/8/20,"$1,725,000 ","$1,737,000 ",3 Found,,4 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/encino/91316/5150-shoshone-ave/154401236/
-118.390808,33.890773,1324 18th St,Single Family Residence,"5 beds, 5 baths","4,499 sqft","7,004 sqft",2003,4166013006,1111498219,Los Angeles,141,4,620400,6,"
Zoning:

MNRS
		",10/8/20,"$3,460,000 ","$2,662,000 ",0 Found,Low,8 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/manhattan-beach/90266/1324-18th-st/45839008/
-117.834422,34.61191,40207 Fieldspring St,Single Family Residence,"3 beds, 2 baths","1,143 sqft",0.69 acres,1977,3073004010,1111498740,Los Angeles,28486,3,900104,20,"
Zoning:

LCR3*
		",10/8/20,"$250,000 ","$233,100 ",5 Found,,3 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/lake-los-angeles/93591/40207-fieldspring-st/12009284/
-118.610951,34.182919,22227 1/2 Erwin St,Condominium,"2 beds, 2 baths","1,067 sqft",2.82 acres,1972,2146002161,1111499632,Los Angeles,26030,1,135114,6,"
Zoning:

LAR3
		",10/8/20,"$520,000 ","$499,100 ",2 Found,Very Low,4 Found,1 Found,Average,https://www.realtytrac.com/property/ca/woodland-hills/91367/22227-12-erwin-st/154388975/
-117.866569,34.126499,214 W Colorado Ave,Single Family Residence,"4 beds, 2 baths","1,847 sqft","7,489 sqft",1901,8640009063,1111500119,Los Angeles,44985,3,401102,23,"
Zoning:

GDR1
		",3/24/88,"$189,500 ","$616,100 ",2 Found,Low,9 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/glendora/91740/214-w-colorado-ave/145672449/
-118.184309,34.106055,475 S Avenue 60,Gas Station,,,"10,551 sqft",1967,5312004001,1111500973,Los Angeles,OAK HILL PARK,1,183702,19,"
Zoning:

LAC4
		",10/8/20,"$74,500 ",,12 Found,Slightly High,6 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90042/475-s-avenue-60/44025315/
-117.872388,34.045778,19859 Highland Terrace Dr,Single Family Residence,"4 beds, 5 baths","4,298 sqft","11,265 sqft",2009,8735070018,1111501479,Los Angeles,50867,2,403407,181,"
Zoning:

RESIDENTIAL
		",10/8/20,"$1,810,000 ","$1,677,000 ",2 Found,Low,2 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/walnut/91789/19859-highland-terrace-dr/155021888/
-118.334085,34.259107,10256 Sunland Blvd,Single Family Residence,"3 beds, 3 baths","2,960 sqft",0.64 acres,1991,2546012019,1111501547,Los Angeles,TUJUNGA RANCH,1,102107,64,"
Zoning:

LARE40
		",10/8/20,"$931,000 ","$973,700 ",2 Found,Low,5 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/sunland/91040/10256-sunland-blvd/5036711/
-118.025455,33.952934,14076 Carnell St,Single Family Residence,"3 beds, 1 bath","1,145 sqft","5,921 sqft",1950,8161030006,1111501831,Los Angeles,14822,2,501900,195,"
Zoning:

WHR1YY
		",10/8/20,"$595,000 ","$552,900 ",6 Found,Moderate,4 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/whittier/90605/14076-carnell-st/154943993/
-118.486769,34.035592,927 20th St,Condominium,"1 bed, 1 bath",742 sqft,"7,979 sqft",1952,4277012044,1111501835,Los Angeles,45028,1,701202,1,"
Zoning:

SMR2*
		",10/8/20,"$685,000 ","$846,900 ",1 Found,Moderate,8 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/santa-monica/90403/927-20th-st/142099047/
-118.277679,33.877993,16920 S Broadway,MISCELLANEOUS   (Industrial),,,"8,186 sqft",1952,6126004017,1111502950,Los Angeles,9925,1,541002,37,"
Zoning:

CAMH*
		",10/8/20,"$630,000 ",,8 Found,Moderate,35 Found,1 Found,Average,https://www.realtytrac.com/property/ca/gardena/90248/16920-s-broadway/4439734/
-118.388682,33.883985,1431 8th St,Single Family Residence,"5 beds, 5 baths","4,435 sqft","7,499 sqft",2004,4167004021,1111503233,Los Angeles,REDONDO VILLA,4,620800,21,"
Zoning:

MNRS
		",10/8/20,"$3,300,000 ","$2,910,000 ",2 Found,Low,7 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/manhattan-beach/90266/1431-8th-st/2869619/
-118.128828,33.765566,5255 E Appian Way,Single Family Residence,"3 beds, 3 baths","1,748 sqft","3,272 sqft",1985,7242002094,1111503332,Los Angeles,39227,5,577603,19,"
Zoning:

LBPD1
		",10/8/20,"$1,070,000 ","$1,160,000 ",1 Found,Slightly High,4 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/long-beach/90803/5255-e-appian-way/154878035/
-118.223337,34.651949,42327 52nd St W,Single Family Residence,"3 beds, 2 baths","1,608 sqft","12,109 sqft",1970,3102011017,1111503842,Los Angeles,14581,2,901101,282,"
Zoning:

LCR17500*
		",10/8/20,"$409,000 ","$382,900 ",2 Found,Moderate,2 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/lancaster/93536/42327-52nd-st-w/1032952/
-118.108023,34.148734,145 N Oak Ave,Single Family Residence,"3 beds, 1 bath","1,032 sqft","9,002 sqft",1911,5746010043,1111504324,Los Angeles,COLORADO CENTRAL,2,462700,25,"
Zoning:

PSR1
		",10/8/20,"$898,000 ","$948,900 ",0 Found,Moderate,3 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/pasadena/91107/145-n-oak-ave/8617780/
-118.566703,34.411172,24613 Garland Dr,Single Family Residence,"4 beds, 3 baths","3,431 sqft","5,436 sqft",1999,2861063063,1111504636,Los Angeles,44374-01,1,920328,63,"
Zoning:

SCUR3
		",10/8/20,"$990,000 ","$966,800 ",0 Found,Low,4 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91355/24613-garland-dr/155006632/
-118.328061,33.986549,3201 W 59th Pl,Single Family Residence,"4 beds, 2 baths","1,393 sqft","5,419 sqft",1922,4005009020,1111504709,Los Angeles,4680,3,234700,19,"
Zoning:

LAR1
		",10/8/20,"$725,000 ","$668,600 ",54 Found,Slightly High,8 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/los-angeles/90043/3201-w-59th-pl/16532954/
-118.313141,33.811495,1937 W 236th St,Single Family Residence,"5 beds, 4 baths","2,868 sqft","5,775 sqft",1999,7360006068,1111506623,Los Angeles,,3,651001,3,"
Zoning:

TORR-LO
		",10/8/20,"$1,155,000 ","$1,079,000 ",3 Found,Low,9 Found,2 Found,Average,https://www.realtytrac.com/property/ca/torrance/90501/1937-w-236th-st/53564741/
-117.830476,34.139829,316 Verdugo Ave,Single Family Residence,"3 beds, 3 baths","2,720 sqft","13,300 sqft",1984,8659011049,1111507966,Los Angeles,37307,3,400404,7,"
Zoning:

GDE6
		",10/8/20,"$1,115,000 ","$1,057,000 ",1 Found,Low,2 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/glendora/91741/316-verdugo-ave/154992840/
-118.232278,34.114489,3571 Canada St,"Duplex (2 units, any combination)","3 beds, 2 baths","1,260 sqft","8,934 sqft",1924,5460020035,1111507970,Los Angeles,4290,1,186302,A,"
Zoning:

LARE11
		",10/8/20,"$795,000 ","$627,700 ",15 Found,Slightly High,6 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/los-angeles/90065/3571-canada-st/154752740/
-118.051442,33.86216,13139 Andy St,Single Family Residence,"5 beds, 4 baths","2,612 sqft","5,068 sqft",1971,7028021023,1111507985,Los Angeles,23879,2,554517,47,"
Zoning:

CERS5000
		",10/8/20,"$1,180,000 ","$1,055,000 ",5 Found,Low,5 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/cerritos/90703/13139-andy-st/7767444/
-118.185686,34.612414,40155 Castana Ln,Single Family Residence,"3 beds, 3 baths","2,019 sqft","7,248 sqft",1992,3001139012,1111508009,Los Angeles,46784,1,910210,32,"
Zoning:

PDR17000*
		",10/8/20,"$450,000 ","$433,200 ",5 Found,Moderate,3 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/palmdale/93551/40155-castana-ln/45851843/
-118.603494,34.163718,5205 Calatrana Dr,Single Family Residence,"2 beds, 3 baths","1,280 sqft","10,942 sqft",1957,2168016053,1111508466,Los Angeles,6170,3,137502,1010,"
Zoning:

LAR1
		",10/8/20,"$850,000 ","$869,900 ",1 Found,,3 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/woodland-hls/91364/5205-calatrana-dr/140461215/
-118.200515,34.615011,40324 Homeridge Dr,Single Family Residence,"3 beds, 2 baths","1,410 sqft","9,508 sqft",1993,3001088030,1111509462,Los Angeles,46140,1,910210,8,"
Zoning:

PDRPD-1-12U*
		",10/8/20,"$380,000 ","$384,800 ",5 Found,Moderate,3 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/palmdale/93551/40324-homeridge-dr/24317214/
-118.590295,34.218045,20946 Cantara St,Single Family Residence,"4 beds, 3 baths","1,754 sqft","7,508 sqft",1957,2109007026,1111510269,Los Angeles,22402,3,134201,121,"
Zoning:

LARS
		",10/8/20,"$405,000 ","$710,600 ",8 Found,,5 Found,1 Found,Average,https://www.realtytrac.com/property/ca/canoga-park/91304/20946-cantara-st/49155955/
-118.424547,34.248098,13380 Kagel Canyon St,Single Family Residence,"2 beds, 1 bath",744 sqft,"7,875 sqft",1948,2622013004,1111510305,Los Angeles,15284,1,104822,4,"
Zoning:

LAR1
		",10/8/20,"$799,000 ","$566,600 ",15 Found,Low,11 Found,1 Found,Average,https://www.realtytrac.com/property/ca/arleta/91331/13380-kagel-canyon-st/51713648/
-118.144673,33.857014,5533 Oliva Ave,Single Family Residence,"3 beds, 2 baths","1,131 sqft","5,152 sqft",1950,7159016002,1111510356,Los Angeles,14592,1,570701,439,"
Zoning:

LKR1YY
		",10/8/20,"$660,000 ","$615,500 ",15 Found,Moderate,9 Found,2 Found,Poor,https://www.realtytrac.com/property/ca/lakewood/90712/5533-oliva-ave/51710421/
-118.336807,33.825008,2800 Plaza Del Amo # 482,Condominium,"2 beds, 3 baths","1,185 sqft",3.3 acres,1987,7359018097,1111511279,Los Angeles,34533,3,650800,10,"
Zoning:

TOPR-MD
		",10/8/20,"$660,000 ","$648,500 ",3 Found,Low,14 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/torrance/90503/2800-plaza-del-amo-482/53120068/
-117.977893,33.937975,10701 Williamsburg Pl,Planned Unit Development (PUD),"3 beds, 3 baths","1,997 sqft","3,694 sqft",1989,8232030051,1111511292,Los Angeles,45031,1,503401,51,"
Zoning:

WHR17200*
		",10/8/20,"$687,000 ","$629,000 ",1 Found,Moderate,7 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/whittier/90603/10701-williamsburg-pl/40217197/
-118.354001,34.27808,10335 Kurt St,Single Family Residence,"3 beds, 3 baths","1,886 sqft",0.68 acres,1969,2529005008,1111512198,Los Angeles,29192,1,103200,19,"
Zoning:

LARE11
		",10/8/20,"$750,000 ","$793,400 ",1 Found,Low,3 Found,1 Found,Average,https://www.realtytrac.com/property/ca/sylmar/91342/10335-kurt-st/41280479/
-118.230943,34.174242,1610 Colina Dr,Single Family Residence,"4 beds, 3 baths","3,178 sqft",0.61 acres,1979,5650009022,1111512748,Los Angeles,,1,300702,D,"
Zoning:

GLR1*
		",10/8/20,"$1,654,000 ","$1,719,000 ",0 Found,Low,5 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/glendale/91208/1610-colina-dr/44046599/
-118.466465,34.137682,3733 Meadville Dr,Single Family Residence,"4 beds, 3 baths","2,329 sqft","10,436 sqft",1956,2279004015,1111512767,Los Angeles,21174,2,141600,24,"
Zoning:

LARE15
		",10/8/20,"$1,815,000 ","$1,711,000 ",1 Found,,3 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/sherman-oaks/91403/3733-meadville-dr/46091850/
-117.9953,34.148692,321 S California Ave,Single Family Residence,"2 beds, 1 bath","1,017 sqft","6,837 sqft",1946,8516010002,1111513127,Los Angeles,GRAND VIEW SUB,2,431001,2,"
Zoning:

MORM*
		",10/8/20,"$733,000 ","$739,500 ",3 Found,Low,5 Found,1 Found,Average,https://www.realtytrac.com/property/ca/monrovia/91016/321-s-california-ave/48986670/
-118.408508,34.219262,8154 Potter Ave,Single Family Residence,"3 beds, 2 baths","1,164 sqft","5,999 sqft",1954,2308007016,1111514500,Los Angeles,15893,3,121010,40,"
Zoning:

LAR1
		",10/8/20,"$565,000 ","$660,000 ",11 Found,,5 Found,1 Found,Average,https://www.realtytrac.com/property/ca/north-hollywood/91605/8154-potter-ave/141390329/
-118.121866,34.087375,749 S Stoneman Ave,"Duplex (2 units, any combination)","4 beds, 3 baths","1,732 sqft","9,617 sqft",1947,5347014001,1111514524,Los Angeles,ALHAMBRA ACRES,1,481603,156,"
Zoning:

ALRPD*
		",10/8/20,"$2,600,000 ","$1,052,000 ",5 Found,Low,13 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/alhambra/91801/749-s-stoneman-ave/154716576/
-118.190641,34.039646,313 N Hicks Ave,Single Family Residence,"3 beds, 1 bath","1,404 sqft","6,584 sqft",1905,5232009007,1111553783,Los Angeles,H T HAZARDS EAST SIDE ADD,3,531101,6,"
Zoning:

LCR2*
		",9/24/09,"$240,000 ","$570,900 ",14 Found,Slightly High,9 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90063/313-n-hicks-ave/144976616/
-117.962005,34.058608,1520 Rama Dr,Single Family Residence,"4 beds, 2 baths","1,590 sqft","7,574 sqft",1979,8465001066,1111558073,Los Angeles,33955,1,406902,13,"
Zoning:

LCA17500*
		",7/6/79,"$78,500 ","$636,500 ",7 Found,Moderate,5 Found,1 Found,Average,https://www.realtytrac.com/property/ca/la-puente/91746/1520-rama-dr/154970892/
-118.339141,33.748167,19 Wideloop Rd,Single Family Residence,"3 beds, 2 baths","3,100 sqft",1.02 acres,1948,7567005012,1111558934,Los Angeles,RANCHO PALOS VERDES,1,670500,3,"
Zoning:

RHRAS1
		",10/8/20,"$2,800,000 ","$2,287,000 ",0 Found,Very Low,2 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/rolling-hills/90274/19-wideloop-rd/154709397/
-118.191023,33.937809,10328 Kauffman Ave,Single Family Residence,"2 beds, 2 baths","1,392 sqft","4,980 sqft",1941,6219016013,1111560927,Los Angeles,6436,1,535902,37,"
Zoning:

SGR1YY
		",7/2/86,"$100,000 ","$544,200 ",16 Found,Slightly High,12 Found,1 Found,Average,https://www.realtytrac.com/property/ca/south-gate/90280/10328-kauffman-ave/16879593/
-118.47282,34.124578,15523 Casiano Ct,Single Family Residence,"5 beds, 4 baths","4,738 sqft",0.67 acres,1977,4378033016,1111560939,Los Angeles,19822,1,262200,95,"
Zoning:

LARE15
		",10/8/20,"$3,500,000 ","$2,804,000 ",1 Found,Slightly High,3 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90077/15523-casiano-ct/148331502/
-118.190639,34.039509,309 N Hicks Ave,Single Family Residence,"3 beds, 1 bath",762 sqft,"6,583 sqft",1910,5232009008,1111561897,Los Angeles,H T HAZARDS EAST SIDE ADD,3,531101,7,"
Zoning:

LCR2*
		",12/31/98,"$110,000 ","$513,500 ",16 Found,Slightly High,9 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90063/309-n-hicks-ave/24170711/
-118.090673,34.565359,2141 Moonflower Ct,Single Family Residence,"3 beds, 3 baths","1,544 sqft","8,527 sqft",1985,3019038058,1111562373,Los Angeles,43356,3,910603,38,"
Zoning:

PDR1*
		",10/8/20,"$370,000 ","$330,600 ",4 Found,Moderate,2 Found,2 Found,Poor,https://www.realtytrac.com/property/ca/palmdale/93550/2141-moonflower-ct/4485895/
-118.423822,34.011091,3713 Butler Ave,Single Family Residence,"3 beds, 2 baths","1,704 sqft","5,111 sqft",1959,4234010005,1111564178,Los Angeles,21858,3,271901,5,"
Zoning:

LAR1
		",7/16/74,,"$1,332,000 ",4 Found,Slightly High,10 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90066/3713-butler-ave/154533392/
-118.253311,34.006426,1230 E 42nd Pl,Single Family Residence,"3 beds, 1 bath","1,240 sqft","5,102 sqft",1911,5115031024,1111564228,Los Angeles,SOUTHMORE,3,228220,11,"
Zoning:

LAR2
		",10/8/20,"$555,000 ","$495,200 ",51 Found,Slightly High,13 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/los-angeles/90011/1230-e-42nd-pl/1952689/
-117.824593,33.987336,1936 Ano Nuevo Dr,Single Family Residence,"3 beds, 2 baths","1,535 sqft","12,112 sqft",1970,8293024016,1111565152,Los Angeles,27979,2,403323,172,"
Zoning:

LCR110000*
		",5/27/94,,"$742,800 ",1 Found,Low,2 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/diamond-bar/91765/1936-ano-nuevo-dr/154956090/
-117.763908,34.027626,4 Quiet Hills Rd,Single Family Residence,"4 beds, 2 baths","1,520 sqft","6,039 sqft",1981,8708017023,1111565562,Los Angeles,34880,2,403318,33,"
Zoning:

POPRD*
		",10/8/20,"$638,000 ","$639,300 ",2 Found,Moderately High,3 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/pomona/91766/4-quiet-hills-rd/972464/
-118.212419,34.130089,1799 Campus Rd,Single Family Residence,"2 beds, 2 baths","1,482 sqft","6,847 sqft",1936,5685024036,1111566998,Los Angeles,8894,2,181600,3,"
Zoning:

LAR1
		",10/8/20,"$880,000 ","$808,900 ",10 Found,Slightly High,3 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90041/1799-campus-rd/154789993/
