Latitude,Longitude,Address,Property_type,Rooms,Home_size,Lot Size,Year_built,Parcel_number,RealtyID,County,Subdivision,Census,Tract,Lot,Zoning,Date,Sale_price,Estimated Value,url,zoning
34.092444,-118.28586000000001,1155 N Commonwealth Ave,Single Family Residence,"1 bed, 2 baths",696 sqft,"6,250 sqft",1911.0,5542025025,1110736659,Los Angeles,CITY BOUNDARY TR,2.0,191301.0,24,LAR2,09/16/2020,"$1,039,000","$848,000",https://www.realtytrac.com/property/ca/los-angeles/90029/1155-n-commonwealth-ave/10888310/,LAR2
34.150818,-118.424103,13331 Moorpark St # 126,Condominium,"2 beds, 2 baths","1,346 sqft",1.16 acres,1982.0,2360013031,1110737040,Los Angeles,32058,1.0,141101.0,1,LAR3,09/16/2020,"$560,000","$561,000",https://www.realtytrac.com/property/ca/sherman-oaks/91423/13331-moorpark-st-126/12554310/,LAR3
34.162826,-118.301395,312 Thompson Ave # 105,Condominium,"2 beds, 3 baths","1,138 sqft","7,909 sqft",1989.0,5625006032,1110737080,Los Angeles,46366,1.0,301602.0,1,GLR3YY,09/16/2020,"$572,000","$541,000",https://www.realtytrac.com/property/ca/glendale/91201/312-thompson-ave-105/40316011/,GLR3YY
34.092707,-118.37186399999999,1233 N Flores St # 103,Condominium,"2 beds, 2 baths","1,054 sqft","9,059 sqft",1967.0,5554025154,1110737540,Los Angeles,37594,1.0,700300.0,1,WDR4*,09/16/2020,"$669,000","$689,000",https://www.realtytrac.com/property/ca/west-hollywood/90069/1233-n-flores-st-103/40279080/,WDR4*
34.149402,-118.01393600000002,221 Violet Ave # A,Condominium,"3 beds, 3 baths","1,138 sqft","8,025 sqft",1994.0,8505021050,1110737559,Los Angeles,51206,4.0,431001.0,2,MORH*,09/16/2020,"$565,000","$501,000",https://www.realtytrac.com/property/ca/monrovia/91016/221-violet-ave-a/3074907/,MORH*
34.17099,-118.13796599999999,616 E Ladera St,Single Family Residence,"3 beds, 3 baths","1,632 sqft","5,196 sqft",1989.0,5838037010,1110737966,Los Angeles,THORNTON & MORSE TR,2.0,461501.0,34,PSR6,09/16/2020,"$800,000","$758,000",https://www.realtytrac.com/property/ca/pasadena/91104/616-e-ladera-st/29427127/,PSR6
34.262437,-118.337957,9442 Hillrose St,Single Family Residence,"1 bed, 1 bath",550 sqft,0.63 acres,1947.0,2549014001,1110738462,Los Angeles,5776,2.0,103300.0,29,LARE40,09/16/2020,"$660,000","$607,000",https://www.realtytrac.com/property/ca/sunland/91040/9442-hillrose-st/152911113/,LARE40
34.029521,-117.91661200000001,703 Ashcomb Dr,Single Family Residence,"4 beds, 2 baths","1,181 sqft","6,847 sqft",1957.0,8248031008,1110738892,Los Angeles,20443,3.0,407801.0,31,LCA106,09/16/2020,"$589,000","$580,000",https://www.realtytrac.com/property/ca/la-puente/91744/703-ashcomb-dr/40272996/,LCA106
33.782158,-118.37811,26815 Basswood Ave,Single Family Residence,"3 beds, 2 baths","1,538 sqft","8,401 sqft",1957.0,7578006002,1110739742,Los Angeles,21351,1.0,670411.0,2,RPRS8000*,09/16/2020,"$1,230,000","$1,157,000",https://www.realtytrac.com/property/ca/rancho-palos-verdes/90275/26815-basswood-ave/154578667/,RPRS8000*
33.919344,-118.092394,12209 Longworth Ave,Single Family Residence,"3 beds, 1 bath","1,056 sqft","5,524 sqft",1952.0,8022032011,1110741073,Los Angeles,16362,1.0,550202.0,59,NOR105,09/16/2020,"$465,000","$468,000",https://www.realtytrac.com/property/ca/norwalk/90650/12209-longworth-ave/34814449/,NOR105
34.168623,-118.633132,23225 Mariano St,Single Family Residence,"3 beds, 2 baths","1,436 sqft","11,270 sqft",1955.0,2044002054,1110741498,Los Angeles,9545,1.0,137000.0,78,LARS,09/16/2020,"$875,000","$851,000",https://www.realtytrac.com/property/ca/woodland-hills/91367/23225-mariano-st/19660927/,LARS
34.147791,-118.23794,1238 E Wilson Ave # 205,Condominium,"3 beds, 3 baths","1,295 sqft","8,952 sqft",1991.0,5645028027,1110741520,Los Angeles,48690,1.0,302004.0,1,GLR4YY,09/16/2020,"$585,000","$542,000",https://www.realtytrac.com/property/ca/glendale/91206/1238-e-wilson-ave-205/43950427/,GLR4YY
33.838778000000005,-118.109104,4439 Conquista Ave,Single Family Residence,"4 beds, 2 baths","1,620 sqft","5,200 sqft",1950.0,7177016008,1110741557,Los Angeles,16394,1.0,571102.0,66,LKR1YY,09/16/2020,"$765,000","$726,000",https://www.realtytrac.com/property/ca/lakewood/90713/4439-conquista-ave/972698/,LKR1YY
34.24143,-118.48883799999999,16341 Vincennes St,Single Family Residence,"4 beds, 2 baths","1,344 sqft","7,751 sqft",1956.0,2676009008,1110741570,Los Angeles,21854,2.0,117301.0,8,LARS,09/16/2020,"$610,000","$641,000",https://www.realtytrac.com/property/ca/north-hills/91343/16341-vincennes-st/20019176/,LARS
34.048768,-118.38927199999999,1724 S Canfield Ave,Single Family Residence,"4 beds, 3 baths","1,844 sqft","5,994 sqft",1932.0,4305024008,1110741600,Los Angeles,6659,1.0,217001.0,9,LAR1,09/16/2020,"$2,319,000","$1,940,000",https://www.realtytrac.com/property/ca/los-angeles/90035/1724-s-canfield-ave/45829258/,LAR1
34.155634,-118.10133700000002,2385 Monte Vista St,Single Family Residence,"3 beds, 2 baths","2,084 sqft","8,400 sqft",1942.0,5744017009,1110742414,Los Angeles,11200,1.0,462800.0,24,PSR6,09/16/2020,"$1,199,000","$835,000",https://www.realtytrac.com/property/ca/pasadena/91107/2385-monte-vista-st/19662619/,PSR6
33.868699,-118.378731,1902 Grant Ave # 2,Condominium,"3 beds, 3 baths","1,471 sqft","7,526 sqft",1977.0,4156019048,1110745547,Los Angeles,REDONDO VILLA TR,2.0,620701.0,,RBR4*,09/16/2020,"$860,000","$817,000",https://www.realtytrac.com/property/ca/redondo-beach/90278/1902-grant-ave-2/154510939/,RBR4*
33.986422,-118.352779,4427 W 59th Pl,Single Family Residence,"2 beds, 2 baths","1,528 sqft","6,431 sqft",1947.0,4019010006,1110745933,Los Angeles,9344,6.0,703100.0,133,LCR1YY,09/16/2020,"$950,000","$1,065,000",https://www.realtytrac.com/property/ca/windsor-hills/90043/4427-w-59th-pl/45976541/,LCR1YY
34.158821,-118.35323799999999,4835 Forman Ave,Single Family Residence,"3 beds, 2 baths","1,513 sqft","5,628 sqft",1940.0,2420016021,1110748153,Los Angeles,9622,2.0,125600.0,27,LAR1,09/16/2020,"$1,225,000","$1,071,000",https://www.realtytrac.com/property/ca/north-hollywood/91601/4835-forman-ave/154422136/,LAR1
34.015324,-117.98875600000001,1322 Silver Maple Dr,Single Family Residence,"4 beds, 3 baths","2,727 sqft","13,841 sqft",1986.0,8220012036,1110751095,Los Angeles,1953,1.0,408402.0,59,LCRA1L,09/16/2020,"$835,000","$792,000",https://www.realtytrac.com/property/ca/hacienda-heights/91745/1322-silver-maple-dr/48915722/,LCRA1L
33.944212,-118.043227,13509 Close St,Single Family Residence,"3 beds, 2 baths","2,090 sqft","6,826 sqft",1953.0,8158026013,1110751162,Los Angeles,17178,2.0,502901.0,44,LCRA06,09/17/2020,"$530,000","$643,000",https://www.realtytrac.com/property/ca/whittier/90605/13509-close-st/154943686/,LCRA06
34.058921999999995,-118.43796499999999,10762 Ashton Ave,Single Family Residence,"3 beds, 2 baths","1,947 sqft","6,506 sqft",1929.0,4325003003,1110751201,Los Angeles,7803,2.0,265602.0,3,LAR1,,,"$2,077,000",https://www.realtytrac.com/property/ca/los-angeles/90024/10762-ashton-ave/154577902/,LAR1
34.444965,-118.473964,19315 Opal Ln,Condominium,"3 beds, 3 baths","1,710 sqft",2.67 acres,2005.0,2812082065,1110752078,Los Angeles,46018-04,1.0,920028.0,2,LCA21*,09/16/2020,"$487,500","$472,000",https://www.realtytrac.com/property/ca/santa-clarita/91350/19315-opal-ln/40240046/,LCA21*
34.256304,-118.289433,7225 Apperson St # 106,Condominium,"3 beds, 3 baths","1,360 sqft",0.68 acres,2007.0,2565009107,1110753442,Los Angeles,60362,1.0,101110.0,1,LARD2,09/16/2020,"$450,000","$514,000",https://www.realtytrac.com/property/ca/tujunga/91042/7225-apperson-st-106/146051846/,LARD2
34.247976,-118.287573,7144 Foothill Blvd,MISCELLANEOUS   (Commercial),,"2,779 sqft","2,686 sqft",1940.0,2564001005,1110754247,Los Angeles,9944,3.0,101400.0,23,LAC2,09/16/2020,"$700,000",,https://www.realtytrac.com/property/ca/tujunga/91042/7144-foothill-blvd/49166509/,LAC2
34.094842,-117.735078,2720 Crimson Way,Condominium,"3 beds, 4 baths","1,070 sqft",0.57 acres,2017.0,8313028040,1110722482,Los Angeles,,3.0,401704.0,1,POM*,09/16/2020,"$413,000","$429,000",https://www.realtytrac.com/property/ca/pomona/91767/2720-crimson-way/323429043/,POM*
34.166937,-118.59638799999999,21317 Costanso St,Apartment house (5+ units),"7 beds, 6 baths","4,309 sqft","6,251 sqft",1961.0,2167002034,1110723228,Los Angeles,6170,1.0,137502.0,2304,LAR2,09/16/2020,"$1,350,000","$816,000",https://www.realtytrac.com/property/ca/woodland-hills/91364/21317-costanso-st/154391965/,LAR2
33.920302,-118.27595,159 W 124th St,Single Family Residence,"4 beds, 1 bath","1,314 sqft","5,910 sqft",1948.0,6132031007,1110723603,Los Angeles,14076,3.0,540901.0,36,LCR1*,09/16/2020,"$425,000","$517,000",https://www.realtytrac.com/property/ca/los-angeles/90061/159-w-124th-st/142479300/,LCR1*
33.921313,-118.199657,3861 Fernwood Ave,Single Family Residence,"2 beds, 2 baths",892 sqft,"3,558 sqft",1947.0,6187026001,1110723646,Los Angeles,10503,2.0,540102.0,129,LYR1YY,09/16/2020,"$485,000","$434,000",https://www.realtytrac.com/property/ca/lynwood/90262/3861-fernwood-ave/25979849/,LYR1YY
33.822803,-118.30771100000001,1637 Plaza Del Amo,"Duplex (2 units, any combination)","2 beds, 2 baths","1,576 sqft","5,006 sqft",1958.0,7347008025,1110723664,Los Angeles,4529,2.0,293202.0,347,LARD2,09/16/2020,"$880,000","$696,000",https://www.realtytrac.com/property/ca/torrance/90501/1637-plaza-del-amo/24838719/,LARD2
34.131859000000006,-118.356458,3856 Broadlawn Dr,Single Family Residence,"3 beds, 2 baths","1,889 sqft","7,427 sqft",1926.0,2425023009,1110723673,Los Angeles,7530,1.0,143700.0,9,LAR1,09/16/2020,"$1,500,000","$1,433,000",https://www.realtytrac.com/property/ca/los-angeles/90068/3856-broadlawn-dr/1264256/,LAR1
34.166897999999996,-118.40988300000001,12715 Weddington St,Single Family Residence,"3 beds, 3 baths","1,976 sqft","8,355 sqft",1953.0,2346021006,1110723973,Los Angeles,1000,1.0,124000.0,134,LAR1,09/16/2020,"$1,196,500","$1,010,000",https://www.realtytrac.com/property/ca/north-hollywood/91607/12715-weddington-st/154412858/,LAR1
34.008971,-118.08713,4620 Pra Dr,Single Family Residence,"4 beds, 2 baths","1,546 sqft","6,538 sqft",1973.0,6373016012,1110724587,Los Angeles,30515,5.0,500600.0,4,PRSF*,08/23/2002,"$265,000","$609,000",https://www.realtytrac.com/property/ca/pico-rivera/90660/4620-pra-dr/24169609/,PRSF*
34.125619,-118.102483,2495 Coniston Pl,Single Family Residence,"3 beds, 4 baths","3,106 sqft","8,679 sqft",1931.0,5331025001,1110724957,Los Angeles,7758,6.0,464200.0,181,SOR112000*,09/16/2020,"$2,180,000","$2,231,000",https://www.realtytrac.com/property/ca/san-marino/91108/2495-coniston-pl/43880316/,SOR112000*
33.999970000000005,-118.387047,10630 Flaxton St,Single Family Residence,"3 beds, 2 baths","1,918 sqft","9,176 sqft",1954.0,4203007055,1110725012,Los Angeles,18215,1.0,702600.0,16,CCR1AY,09/16/2020,"$1,500,000","$1,610,000",https://www.realtytrac.com/property/ca/culver-city/90230/10630-flaxton-st/154522930/,CCR1AY
34.04985,-118.41379599999999,2340 Fox Hills Dr # 305,Condominium,"3 beds, 3 baths","1,802 sqft","17,552 sqft",2003.0,4315015141,1110725043,Los Angeles,53793,3.0,267902.0,1,LAR3,09/16/2020,"$4,500,000","$1,127,000",https://www.realtytrac.com/property/ca/los-angeles/90064/2340-fox-hills-dr-305/40252861/,LAR3
34.053353,-118.42726699999999,1838 Westholme Ave # 203,Condominium,"3 beds, 3 baths","1,646 sqft","14,654 sqft",2004.0,4317004107,1110725351,Los Angeles,26534,1.0,267100.0,1,LAR3,09/16/2020,"$1,110,000","$1,148,000",https://www.realtytrac.com/property/ca/los-angeles/90025/1838-westholme-ave-203/40224491/,LAR3
34.048508,-118.05045,1709 Strozier Ave,Single Family Residence,"3 beds, 1 bath",958 sqft,"6,691 sqft",1954.0,8116002002,1110725371,Los Angeles,19762,1.0,433700.0,2,SER1*,09/16/2020,"$530,000","$505,000",https://www.realtytrac.com/property/ca/el-monte/91733/1709-strozier-ave/18010728/,SER1*
34.685629999999996,-118.179483,2701 W Avenue J4,Single Family Residence,"3 beds, 2 baths","1,927 sqft","9,305 sqft",1973.0,3124005013,1110726278,Los Angeles,30249,3.0,901009.0,28,LRRA7000*,09/16/2020,"$440,000","$379,000",https://www.realtytrac.com/property/ca/lancaster/93536/2701-w-avenue-j4/43987737/,LRRA7000*
34.099429,-118.259979,2374 Edgewater Ter,Single Family Residence,"3 beds, 2 baths","1,486 sqft","3,569 sqft",1931.0,5439006031,1110726368,Los Angeles,4140,1.0,195100.0,19,LAR1,09/16/2020,"$1,585,000","$1,468,000",https://www.realtytrac.com/property/ca/los-angeles/90039/2374-edgewater-ter/14218581/,LAR1
34.04234,-118.526953,682 Swarthmore Ave,Single Family Residence,"3 beds, 2 baths","1,301 sqft","2,971 sqft",1949.0,4412010007,1110726388,Los Angeles,9300,3.0,262706.0,7,LAR1,09/16/2020,"$2,097,000","$1,712,000",https://www.realtytrac.com/property/ca/pacific-palisades/90272/682-swarthmore-ave/52006299/,LAR1
34.1036,-117.8149,302 S San Dimas Ave,Store/Office (mixed use),,"2,506 sqft",0.57 acres,2016.0,8390019058,1110726681,Los Angeles,,3.0,401311.0,1,SDCCG*,09/16/2020,"$789,000",,https://www.realtytrac.com/property/ca/san-dimas/91773/302-s-san-dimas-ave/323429834/,SDCCG*
34.038879,-118.003693,823 Workman Mill Rd,Single Family Residence,"6 beds, 2 baths","2,392 sqft","9,303 sqft",1966.0,8115018008,1110726826,Los Angeles,25619,1.0,408302.0,8,LCR172,09/16/2020,"$820,000","$683,000",https://www.realtytrac.com/property/ca/whittier/90601/823-workman-mill-rd/154938878/,LCR172
34.143962,-118.38039599999999,4149 Kraft Ave,Single Family Residence,"3 beds, 2 baths","1,888 sqft","6,881 sqft",1939.0,2368021001,1110726884,Los Angeles,9845,1.0,143602.0,11,LAR1,09/16/2020,"$1,613,000","$1,261,000",https://www.realtytrac.com/property/ca/studio-city/91604/4149-kraft-ave/141274974/,LAR1
34.099129,-118.182631,4589 Via Marisol # 267,Condominium,"2 beds, 2 baths","1,038 sqft",5.11 acres,1981.0,5301018151,1110727142,Los Angeles,27847,2.0,201302.0,8,LARD5,09/16/2020,"$465,000","$477,000",https://www.realtytrac.com/property/ca/los-angeles/90042/4589-via-marisol-267/13614616/,LARD5
34.157329,-118.372798,11110 Camarillo St # 104,Condominium,"2 beds, 3 baths",980 sqft,0.51 acres,1989.0,2353026036,1110727698,Los Angeles,47107,1.0,125402.0,1,LAR3,09/16/2020,"$550,000","$548,000",https://www.realtytrac.com/property/ca/north-hollywood/91602/11110-camarillo-st-104/43835539/,LAR3
34.109419,-118.302851,5158 Los Adornos Way,Single Family Residence,"4 beds, 4 baths","2,808 sqft","11,003 sqft",1963.0,5588035038,1110728208,Los Angeles,27460,2.0,189300.0,79,LARE11,09/16/2020,"$2,450,000","$2,654,000",https://www.realtytrac.com/property/ca/los-angeles/90027/5158-los-adornos-way/154776554/,LARE11
33.83532,-118.375152,417 Susana Ave,Single Family Residence,"4 beds, 2 baths","1,800 sqft","5,350 sqft",1965.0,7506023050,1110728237,Los Angeles,REDONDO BEACH,1.0,621301.0,76,RBR-1,09/16/2020,"$1,430,000","$1,480,000",https://www.realtytrac.com/property/ca/redondo-beach/90277/417-susana-ave/154702348/,RBR-1
34.157099,-118.070596,3805 Greenhill Rd,Single Family Residence,"3 beds, 2 baths","1,835 sqft","19,591 sqft",1954.0,5757011031,1110728453,Los Angeles,12501,1.0,463000.0,39,PSR6,09/16/2020,"$1,420,000","$1,185,000",https://www.realtytrac.com/property/ca/pasadena/91107/3805-greenhill-rd/154799835/,PSR6
34.092494,-118.23400500000001,2416 Glover Pl,"Triplex (3 units, any combination)","5 beds, 3 baths","1,776 sqft","4,597 sqft",1925.0,5445005019,1110728533,Los Angeles,5872,3.0,197200.0,108,LAR1,09/16/2020,"$840,000","$836,000",https://www.realtytrac.com/property/ca/los-angeles/90031/2416-glover-pl/7632539/,LAR1
33.817268,-118.33444899999999,23108 Greenwood Ave,Single Family Residence,"4 beds, 2 baths","1,763 sqft","6,220 sqft",1965.0,7379011007,1110728551,Los Angeles,28230,1.0,651101.0,115,TORR-LO,09/16/2020,"$1,195,000","$1,159,000",https://www.realtytrac.com/property/ca/torrance/90505/23108-greenwood-ave/154896987/,TORR-LO
34.030071,-118.81379299999999,5721 Bonsall Dr,Single Family Residence,"5 beds, 5 baths","5,497 sqft",7.39 acres,1989.0,4467024011,1110728614,Los Angeles,CITY/MALIBU,3.0,800408.0,16,LCRPD14U-RA1*,09/16/2020,"$9,925,000","$1,042,000",https://www.realtytrac.com/property/ca/malibu/90265/5721-bonsall-dr/51760352/,LCRPD14U-RA1*
33.894252,-118.155731,15316 Georgia Ave,"Duplex (2 units, any combination)","3 beds, 3 baths","1,966 sqft","8,021 sqft",1957.0,6270008004,1110728617,Los Angeles,CLEAR WATER,3.0,553901.0,2,PAR2*,09/16/2020,"$650,000","$606,000",https://www.realtytrac.com/property/ca/paramount/90723/15316-georgia-ave/154837429/,PAR2*
33.911996,-118.170573,7412 Howery St,Single Family Residence,"3 beds, 2 baths","1,366 sqft","6,858 sqft",1953.0,6236021016,1110728901,Los Angeles,15909,5.0,536200.0,16,SGR1*,09/16/2020,"$565,000","$545,000",https://www.realtytrac.com/property/ca/south-gate/90280/7412-howery-st/154834361/,SGR1*
34.277581,-118.599524,21461 Arapahoe Trl,Single Family Residence,"3 beds, 3 baths","1,300 sqft","2,633 sqft",1991.0,2818029010,1110729029,Los Angeles,,1.0,920303.0,117,LCR16000*,09/16/2020,"$515,000","$530,000",https://www.realtytrac.com/property/ca/chatsworth/91311/21461-arapahoe-trl/21835590/,LCR16000*
34.549688,-117.94828999999999,10130 E Avenue S8,Single Family Residence,"4 beds, 2 baths","1,508 sqft",0.91 acres,1986.0,3044022003,1110729262,Los Angeles,9107,1.0,910002.0,359,LCA110000*,09/16/2020,"$250,000","$369,000",https://www.realtytrac.com/property/ca/littlerock/93543/10130-e-avenue-s8/25221283/,LCA110000*
33.851167,-118.109384,5118 Carfax Ave,Single Family Residence,"3 beds, 2 baths","1,637 sqft","5,296 sqft",1954.0,7174037016,1110729302,Los Angeles,19607,5.0,570901.0,46,LKR1YY,09/16/2020,"$670,000","$683,000",https://www.realtytrac.com/property/ca/lakewood/90713/5118-carfax-ave/148727098/,LKR1YY
34.67005,-118.16183899999999,43317 17th St W,Single Family Residence,"3 beds, 1 bath","1,126 sqft","20,292 sqft",1953.0,3125007017,1110729484,Los Angeles,14728,2.0,900705.0,140,LRRA7000*,09/15/2020,"$290,000","$261,000",https://www.realtytrac.com/property/ca/lancaster/93534/43317-17th-st-w/154473843/,LRRA7000*
34.46663,-118.405507,15559 Sierra Hwy,MISCELLANEOUS   (Commercial),"2 beds, 1 bath",912 sqft,3.56 acres,1923.0,2853002002,1110729542,Los Angeles,,1.0,920026.0,1,LCC3*,09/16/2020,"$375,000",,https://www.realtytrac.com/property/ca/canyon-country/91390/15559-sierra-hwy/154464045/,LCC3*
34.174184999999994,-118.53238400000001,18332 Collins St,Condominium,"2 beds, 3 baths","1,512 sqft",4.53 acres,1975.0,2157006048,1110729561,Los Angeles,31305,2.0,139303.0,,LAR3,09/16/2020,"$520,000","$463,000",https://www.realtytrac.com/property/ca/tarzana/91356/18332-collins-st/14218424/,LAR3
33.989275,-118.41686000000001,12313 Allin St,Single Family Residence,"3 beds, 2 baths","1,450 sqft","4,880 sqft",1948.0,4221019015,1110729763,Los Angeles,7428,3.0,275500.0,67,LAR1,09/16/2020,"$1,100,000","$1,021,000",https://www.realtytrac.com/property/ca/culver-city/90230/12313-allin-st/154529395/,LAR1
34.165778,-118.131394,1155 N Mentor Ave,Single Family Residence,"2 beds, 2 baths","1,222 sqft","8,805 sqft",1920.0,5740014022,1110729782,Los Angeles,WASHINGTON SQUARE,4.0,462400.0,23,PSR6,09/16/2020,"$900,000","$857,000",https://www.realtytrac.com/property/ca/pasadena/91104/1155-n-mentor-ave/23745849/,PSR6
34.413734000000005,-118.549298,23625 Del Monte Dr # 314,Condominium,"2 beds, 2 baths","1,067 sqft",5.61 acres,1987.0,2861050075,1110730810,Los Angeles,43165,1.0,920329.0,1,SCUR4,09/16/2020,"$411,000","$543,000",https://www.realtytrac.com/property/ca/santa-clarita/91355/23625-del-monte-dr-314/30374739/,SCUR4
33.899751,-118.239795,516 N Kemp Ave,Single Family Residence,"3 beds, 2 baths","1,124 sqft","8,666 sqft",1955.0,6156010032,1110731045,Los Angeles,5627,4.0,542700.0,25,CORM*,09/16/2020,"$485,000","$430,000",https://www.realtytrac.com/property/ca/compton/90220/516-n-kemp-ave/209000481/,CORM*
33.941056,-117.999756,10358 Woodstead Ave,Single Family Residence,"3 beds, 3 baths","1,791 sqft","6,567 sqft",1955.0,8230006052,1110731704,Los Angeles,20580,1.0,503402.0,52,WHR16000*,09/16/2020,"$655,000","$625,000",https://www.realtytrac.com/property/ca/whittier/90603/10358-woodstead-ave/17292501/,WHR16000*
34.165888,-118.696083,26102 Alizia Canyon Dr # A,Condominium,"3 beds, 3 baths","1,499 sqft",3.53 acres,1987.0,2052027129,1110731930,Los Angeles,33535,2.0,800203.0,4,LCR2*,09/16/2020,"$615,500","$542,000",https://www.realtytrac.com/property/ca/calabasas/91302/26102-alizia-canyon-dr-a/154378776/,LCR2*
34.539176,-117.81981699999999,36220 173rd St E,Single Family Residence,"3 beds, 2 baths","1,320 sqft",2.49 acres,1993.0,3080012028,1110732554,Los Angeles,,2.0,911001.0,116,LCA11*,09/16/2020,"$100,000",,https://www.realtytrac.com/property/ca/llano/93544/36220-173rd-st-e/154471953/,LCA11*
34.256581,-118.550427,10234 Candleberry Ln,Single Family Residence,"5 beds, 5 baths","5,803 sqft","17,998 sqft",1989.0,2729027038,1110733247,Los Angeles,43424,1.0,111204.0,17,LARA,09/16/2020,"$1,425,000","$1,391,000",https://www.realtytrac.com/property/ca/northridge/91324/10234-candleberry-ln/3188276/,LARA
34.111462,-118.376695,2211 Stanley Hills Dr,Single Family Residence,"3 beds, 4 baths","1,915 sqft","7,662 sqft",1945.0,5567003014,1110733484,Los Angeles,BUNGALOW LAND,1.0,194200.0,230,LAR1,09/16/2020,"$980,000","$860,000",https://www.realtytrac.com/property/ca/los-angeles/90046/2211-stanley-hills-dr/8651466/,LAR1
33.967538,-118.285898,712 W 79th St,"Duplex (2 units, any combination)","3 beds, 2 baths","1,861 sqft","7,687 sqft",1921.0,6032027022,1110733499,Los Angeles,FIGUEROA BLVD,2.0,238310.0,357,LARD1.5,09/16/2020,"$300,000","$596,000",https://www.realtytrac.com/property/ca/los-angeles/90044/712-w-79th-st/26250955/,LARD1.5
33.945828000000006,-118.21776899999999,3024 Nebraska Ave,MISCELLANEOUS   (Commercial),"3 beds, 6 baths","2,717 sqft","5,044 sqft",1952.0,6206011010,1110734181,Los Angeles,4753,2.0,535605.0,110,SGCM-R4*,09/16/2020,"$1,775,000",,https://www.realtytrac.com/property/ca/south-gate/90280/3024-nebraska-ave/154830730/,SGCM-R4*
34.138964,-118.097222,410 Virginia Ave,Single Family Residence,"3 beds, 2 baths","1,694 sqft","8,028 sqft",1927.0,5748033026,1110734201,Los Angeles,6362,1.0,463300.0,1,LCR105,09/16/2020,"$918,000","$965,000",https://www.realtytrac.com/property/ca/pasadena/91107/410-virginia-ave/154798508/,LCR105
34.142761,-118.009925,821 S Mayflower Ave,Single Family Residence,"3 beds, 2 baths","1,273 sqft","3,960 sqft",1924.0,8506017014,1110734331,Los Angeles,7898,2.0,430901.0,68,MORM*,09/16/2020,"$780,000","$757,000",https://www.realtytrac.com/property/ca/monrovia/91016/821-s-mayflower-ave/154974166/,MORM*
34.167709,-118.519405,5305 White Oak Ave,Condominium,"3 beds, 3 baths","2,075 sqft",5.05 acres,1973.0,2162014030,1110734347,Los Angeles,29407,1.0,139504.0,,LAR3,09/16/2020,"$740,000","$1,203,000",https://www.realtytrac.com/property/ca/encino/91316/5305-white-oak-ave/154391383/,LAR3
34.061523,-117.75800600000001,543 W Center St,Residential - Vacant Land,,,"6,824 sqft",,8340027027,1110734351,Los Angeles,W J KESSLERS SUB,1.0,408800.0,10,POT3*,09/16/2020,"$170,000","$372,000",https://www.realtytrac.com/property/ca/pomona/91768/543-w-center-st/154960862/,POT3*
33.835782,-118.161404,4267 Nelsonbark Ave,Single Family Residence,"3 beds, 2 baths","1,301 sqft","6,279 sqft",1955.0,7151011002,1110734536,Los Angeles,19904,4.0,571400.0,303,LKR1*,09/16/2020,"$730,000","$611,000",https://www.realtytrac.com/property/ca/lakewood/90712/4267-nelsonbark-ave/154864665/,LKR1*
