latitude,longitude,address,property_type,home_size,lot_size,year_built,parcel_number,realtyID,county,subdivision,census,tract,lot,zoning,date,sale_price,estimated_value,sex_offenders,crime_index,enviornmental_hazards,natural_disasters,school_quality,url,bedrooms,bathrooms
34.078412,-118.20916399999999,434 Clifton St,Single Family Residence,1232.0,7000.0,1908.0,5206025017.0,1114320728.0,Los Angeles,AUGUSTINES ADD,2.0,199202.0,4,LAR1,2021-01-04,854500.0,647200.0,18.0,Slightly High,11.0,1.0,Average,https://www.realtytrac.com/property/ca/los-angeles/90031/434-clifton-st/45949781/,3.0,2.0
34.6881,-118.0618,Vac/160th Ste/vic Avenue N8,Residential - Vacant Land,,4443120.0,,3070018013.0,1114322211.0,Los Angeles,28483,1.0,900103.0,13,LCRA40000,2021-01-04,20000.0,,1.0,Moderate,2.0,1.0,Poor,https://www.realtytrac.com/property/ca/lancaster/93535/vac160th-stevic-avenue-n8/223542113/,,
34.6867,-118.2375,Vac/cor Oldfield St/freer Way,Residential - Vacant Land,,6503.0,,3203064042.0,1114322267.0,Los Angeles,,4.0,920328.0,88,LRR1,2021-01-04,432500.0,,2.0,Moderate,2.0,2.0,Average,https://www.realtytrac.com/property/ca/lancaster/93536/vaccor-oldfield-stfreer-way/251911309/,,
34.231207,-118.52915800000001,18149 Gresham St,Single Family Residence,1582.0,7098.0,1950.0,2769017019.0,1114323222.0,Los Angeles,13128,3.0,115202.0,42,LAR1,2021-01-04,830000.0,692800.0,11.0,,9.0,1.0,Average,https://www.realtytrac.com/property/ca/northridge/91325/18149-gresham-st/154455166/,3.0,2.0
34.163778,-118.494896,5123 Rubio Ave,Single Family Residence,3828.0,8250.0,2018.0,2259014025.0,1114324692.0,Los Angeles,14783,2.0,139701.0,225,LAR1,2021-01-04,1000000.0,2409000.0,0.0,,3.0,1.0,Above Average,https://www.realtytrac.com/property/ca/encino/91436/5123-rubio-ave/3223575/,5.0,6.0
34.056759,-117.72313700000001,310 S East End Ave,Light Industrial (10% Improved Office space; Machine Shop),6664680.0,18905040.0,1978.0,8326028016.0,1114325121.0,Los Angeles,POMONA TR,1.0,402801.0,3,POM1-C4,2021-01-04,8700000.0,,6.0,Moderately High,10.0,1.0,Average,https://www.realtytrac.com/property/ca/pomona/91766/310-s-east-end-ave/154959878/,,
34.194213,-118.50353700000001,17001 Vanowen St,Apartment house (5+ units),5544.0,8868.0,1952.0,2230009025.0,1114325126.0,Los Angeles,15441,1.0,132002.0,279,LAR3,2021-01-04,1575000.0,769000.0,8.0,,6.0,1.0,Poor,https://www.realtytrac.com/property/ca/van-nuys/91406/17001-vanowen-st/43718359/,12.0,8.0
33.987013,-118.43333899999999,4429 Alla Rd # 2,Condominium,1646.0,15812280.0,1976.0,4212006012.0,1114325140.0,Los Angeles,28385,3.0,275302.0,1,LARD2,2021-01-04,1160000.0,1228000.0,3.0,Moderate,7.0,1.0,Average,https://www.realtytrac.com/property/ca/marina-del-rey/90292/4429-alla-rd-2/154526310/,2.0,3.0
34.098877,-117.997118,12101 Clark St # A,Light Industrial (10% Improved Office space; Machine Shop),2960.0,4922280.0,2002.0,8532020018.0,1114325568.0,Los Angeles,,1.0,432500.0,1,ARM1,2021-01-04,888000.0,,2.0,Low,5.0,1.0,Average,https://www.realtytrac.com/property/ca/arcadia/91006/12101-clark-st-a/325233664/,,
34.6867,-118.2375,Vac/cor 110 Stw/silverwind J13,MISCELLANEOUS   (Vacant Land)     ,,17075520.0,,3267013003.0,1114326168.0,Los Angeles,,4.0,901205.0,24,LCA25,1983-10-12,39000.0,,2.0,,1.0,1.0,Average,https://www.realtytrac.com/property/ca/del-sur/93536/vaccor-110-stwsilverwind-j13/241269177/,,
34.398061,-118.524771,22204 Claibourne Ln,Single Family Residence,2397.0,15191.0,1986.0,2836037033.0,1114326182.0,Los Angeles,44409,1.0,920314.0,38,SCUR2,2021-01-04,860000.0,881100.0,0.0,Low,4.0,1.0,Excellent,https://www.realtytrac.com/property/ca/saugus/91350/22204-claibourne-ln/40202652/,4.0,4.0
34.158763,-118.700801,5602 Las Virgenes Rd # 78,Planned Unit Development (PUD),1726.0,1144.0,1987.0,2052041078.0,1114326611.0,Los Angeles,36397,2.0,800328.0,78,LCC2,2021-01-04,550000.0,599000.0,2.0,Very Low,2.0,1.0,Above Average,https://www.realtytrac.com/property/ca/calabasas/91302/5602-las-virgenes-rd-78/51726922/,3.0,3.0
34.168634999999995,-118.526525,5400 Lindley Ave # 303,Condominium,1043.0,5532120.0,1970.0,2162003051.0,1114327526.0,Los Angeles,31420,1.0,139503.0,,LAR3,2021-01-04,405000.0,409100.0,4.0,,7.0,1.0,Above Average,https://www.realtytrac.com/property/ca/encino/91316/5400-lindley-ave-303/18174169/,2.0,2.0
34.183849,-118.45608999999999,14817 Erwin St,Single Family Residence,1043.0,6255.0,1921.0,2241009021.0,1114328047.0,Los Angeles,1200,2.0,128302.0,29,LAR3,2021-01-04,2820000.0,900300.0,9.0,,14.0,1.0,Average,https://www.realtytrac.com/property/ca/van-nuys/91411/14817-erwin-st/19799473/,2.0,2.0
34.111705,-118.090847,8205 Joshua Ct,Single Family Residence,2953.0,6169.0,2003.0,5374033010.0,1114328507.0,Los Angeles,53326,3.0,480102.0,8,LCR1,2021-01-04,1080000.0,1561000.0,2.0,Low,3.0,1.0,Above Average,https://www.realtytrac.com/property/ca/san-gabriel/91775/8205-joshua-ct/23734988/,5.0,5.0
34.039927,-118.36591499999999,1957 Thurman Ave,Single Family Residence,880.0,5018.0,1932.0,5064026025.0,1114329094.0,Los Angeles,7129,3.0,270300.0,135,LAR1,2021-01-04,1080000.0,1123000.0,15.0,Slightly High,9.0,1.0,Average,https://www.realtytrac.com/property/ca/los-angeles/90016/1957-thurman-ave/100113127/,2.0,1.0
34.18391,-118.455743,14809 Erwin St,Single Family Residence,895.0,6255.0,1949.0,2241009023.0,1114330494.0,Los Angeles,1200,2.0,128302.0,30,LAR3,2021-01-04,2820000.0,550900.0,9.0,,13.0,1.0,Average,https://www.realtytrac.com/property/ca/van-nuys/91411/14809-erwin-st/19799474/,2.0,1.0
33.990145,-118.097489,6331 Winodee Dr,Single Family Residence,1260.0,5130.0,1950.0,6370005018.0,1114330544.0,Los Angeles,16045,4.0,500700.0,104,PRSF,2021-01-04,505000.0,524800.0,9.0,Moderate,4.0,2.0,Average,https://www.realtytrac.com/property/ca/pico-rivera/90660/6331-winodee-dr/54149766/,3.0,1.0
34.4232,-118.4725,,Residential - Vacant Land,,8618.0,,2802040041.0,1114331016.0,Los Angeles,47863,1.0,920034.0,80,SCUR1,2021-01-04,755000.0,,3.0,,4.0,1.0,Above Average,https://www.realtytrac.com/property/ca/unknown/91351/unknown/223532369/,,
34.4863,-118.1974,Vac/ave Y8/vic Lawson Ct,Residential - Vacant Land,,14941080.0,,3058008040.0,1114331505.0,Los Angeles,44443,2.0,910805.0,7,LCA25,2021-01-04,500000.0,,1.0,,2.0,2.0,Above Average,https://www.realtytrac.com/property/ca/acton/93510/vacave-y8vic-lawson-ct/241228861/,,
34.114145,-118.136472,1925 Montrobles Pl,Single Family Residence,1391.0,7684.0,1924.0,5324023028.0,1114331971.0,Los Angeles,7500,1.0,464100.0,10,SOR109,2021-01-04,1300000.0,1738000.0,1.0,Very Low,9.0,1.0,Excellent,https://www.realtytrac.com/property/ca/san-marino/91108/1925-montrobles-pl/146259445/,3.0,1.0
34.163593,-118.106999,2103 Cooley Pl,Single Family Residence,1576.0,6657.0,1940.0,5743022009.0,1114331974.0,Los Angeles,6865,2.0,462500.0,45,PSR6,2021-01-04,950000.0,1134000.0,2.0,Moderate,2.0,1.0,Average,https://www.realtytrac.com/property/ca/pasadena/91104/2103-cooley-pl/20762919/,3.0,2.0
34.07526,-118.364023,129 N Edinburgh Ave,Single Family Residence,1538.0,6538.0,1925.0,5511003006.0,1114331995.0,Los Angeles,7944,1.0,214600.0,113,LAR1,2021-01-04,2087000.0,1337000.0,3.0,Slightly High,12.0,1.0,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90048/129-n-edinburgh-ave/154630896/,2.0,2.0
34.132613,-118.481205,16009 Sabana Ln,Single Family Residence,3004.0,14216.0,1969.0,2293015020.0,1114332013.0,Los Angeles,26776,3.0,139702.0,60,LARE15,1970-06-10,72500.0,1626000.0,1.0,,3.0,1.0,Average,https://www.realtytrac.com/property/ca/encino/91436/16009-sabana-ln/154407344/,4.0,3.0
34.029646,-118.494578,900 Euclid St # 210,Condominium,1384.0,2265120.0,1970.0,4281017042.0,1114332873.0,Los Angeles,23212,1.0,701302.0,1,SMR2,1978-06-23,100001.0,793100.0,2.0,Moderate,5.0,1.0,Excellent,https://www.realtytrac.com/property/ca/santa-monica/90403/900-euclid-st-210/154551680/,2.0,2.0
34.091519,-118.36465600000001,1117 N Laurel Ave,Apartment house (5+ units),8052.0,9415.0,1955.0,5554014007.0,1114304726.0,Los Angeles,CRESCENT HEIGHTS,2.0,700200.0,7,WDR4,1977-11-16,23000.0,1866000.0,2.0,Slightly High,13.0,1.0,Average,https://www.realtytrac.com/property/ca/west-hollywood/90046/1117-n-laurel-ave/154634950/,14.0,14.0
34.046232,-117.982725,339 N Siesta Ave,Single Family Residence,1145.0,7201.0,1955.0,8201018008.0,1114304851.0,Los Angeles,20530,1.0,407102.0,81,LPR1YY,1993-03-03,,521600.0,6.0,Moderate,14.0,1.0,Average,https://www.realtytrac.com/property/ca/la-puente/91746/339-n-siesta-ave/140843572/,3.0,2.0
34.579355,-118.119496,Vac/palmdale Blvd/vic 6th Ste,Vacant Commercial,,3551.0,,3009007020.0,1114305417.0,Los Angeles,TOWN & SUB,1.0,910403.0,55,PDC3,2016-11-29,300000.0,,2.0,Moderate,10.0,2.0,Average,https://www.realtytrac.com/property/ca/palmdale/93550/vacpalmdale-blvdvic-6th-ste/241218891/,,
34.153539,-118.390722,4546 Carpenter Ave,Single Family Residence,2771.0,9904.0,1939.0,2364006002.0,1114305653.0,Los Angeles,11134,1.0,143300.0,31,LAR1,2021-01-04,1875000.0,2061000.0,5.0,,2.0,1.0,Excellent,https://www.realtytrac.com/property/ca/valley-village/91607/4546-carpenter-ave/34812905/,3.0,3.0
33.801671999999996,-118.29898,24516 Frampton Ave,Condominium,1845.0,18557.0,1992.0,7439027029.0,1114305654.0,Los Angeles,49409,1.0,543603.0,4,LCR3-15UC3,2021-01-04,675000.0,575900.0,3.0,Moderate,12.0,2.0,Average,https://www.realtytrac.com/property/ca/harbor-city/90710/24516-frampton-ave/15498823/,4.0,3.0
34.101794,-118.212124,643 Frontenac Ave,Single Family Residence,1255.0,8025.0,1926.0,5465005026.0,1114305705.0,Los Angeles,LEMOYNE TERRACE #2,3.0,185100.0,280,LAR1,2021-01-04,1200000.0,1086000.0,19.0,Slightly High,3.0,1.0,Average,https://www.realtytrac.com/property/ca/los-angeles/90065/643-frontenac-ave/9624146/,3.0,2.0
34.110658,-118.15436100000001,1303 Lyndon St # A,Apartment house (5+ units),9569.0,16612.0,1960.0,5319027013.0,1114305748.0,Los Angeles,H N RUST & SON PALM PLACE NURS,1.0,480704.0,33,SPR2B,1986-07-29,,,2.0,Low,2.0,1.0,Excellent,https://www.realtytrac.com/property/ca/south-pasadena/91030/1303-lyndon-st-a/154703555/,19.0,13.0
34.649167,-118.15721599999999,1506 W Avenue L12,Single Family Residence,3798.0,6272640.0,1981.0,3109022041.0,1114305926.0,Los Angeles,,1.0,900705.0,1,LRA22,2021-01-04,650000.0,773500.0,0.0,Moderate,3.0,1.0,Average,https://www.realtytrac.com/property/ca/lancaster/93534/1506-w-avenue-l12/24756693/,4.0,4.0
34.053745,-118.38521499999999,8838 Alcott St,"Duplex (2 units, any combination)",2675.0,5971.0,1931.0,4305014037.0,1114306153.0,Los Angeles,6800,2.0,217001.0,43,LAR3,2021-01-04,1572000.0,1451000.0,3.0,Slightly High,9.0,1.0,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90035/8838-alcott-st/154560404/,4.0,2.0
34.0032,-118.10493999999998,112 W Roosevelt Ave,Single Family Residence,3235.0,16624.0,1926.0,6349018026.0,1114306233.0,Los Angeles,7450,2.0,532101.0,23,MNR1YY,2021-01-04,850000.0,1151000.0,15.0,Moderate,5.0,1.0,Average,https://www.realtytrac.com/property/ca/montebello/90640/112-w-roosevelt-ave/16136827/,6.0,4.0
34.423021000000006,-118.44140800000001,28060 Parkridge Ln,Single Family Residence,1710.0,6751800.0,1987.0,2844011028.0,1114306373.0,Los Angeles,40317,1.0,920039.0,41,SCUR2,2021-01-04,690000.0,777900.0,1.0,Low,3.0,1.0,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91387/28060-parkridge-ln/26477770/,3.0,3.0
33.928928000000006,-118.271639,202 E 116th St,"Duplex (2 units, any combination)",,5600.0,1939.0,6083009015.0,1114306747.0,Los Angeles,3598,2.0,241001.0,98,LAR2,2021-01-04,,443700.0,49.0,Slightly High,9.0,1.0,Poor,https://www.realtytrac.com/property/ca/los-angeles/90061/202-e-116th-st/19768633/,2.0,1.0
34.12686,-118.19673999999999,1805 N Avenue 56,Single Family Residence,1582.0,4996.0,1924.0,5480032011.0,1114307693.0,Los Angeles,ST FRANCIS HEIGHTS,3.0,183222.0,2,LAR1,1993-07-02,,310300.0,15.0,Slightly High,4.0,1.0,Average,https://www.realtytrac.com/property/ca/los-angeles/90042/1805-n-avenue-56/154756914/,4.0,2.0
34.471453000000004,-118.62913600000002,28306 Foothill Rd,Single Family Residence,2197.0,6439.0,1996.0,2865068032.0,1114308182.0,Los Angeles,51460,2.0,920118.0,32,LCA22,2021-01-04,715000.0,703400.0,0.0,,3.0,3.0,Excellent,https://www.realtytrac.com/property/ca/castaic/91384/28306-foothill-rd/16653806/,5.0,3.0
34.030101,-118.16046200000001,420 S Ferris Ave,Single Family Residence,1077.0,8000.0,1922.0,5248014004.0,1114308362.0,Los Angeles,4074,2.0,531603.0,2,LCR2,2021-01-04,530000.0,541900.0,17.0,Slightly High,3.0,1.0,Average,https://www.realtytrac.com/property/ca/los-angeles/90022/420-s-ferris-ave/154675691/,3.0,2.0
33.872112,-118.151641,6451 Downey Ave,Single Family Residence,1976.0,5828.0,1950.0,7120019061.0,1114308844.0,Los Angeles,5516,1.0,570204.0,87,LBR2N,2021-01-04,,756100.0,15.0,Slightly High,14.0,2.0,Poor,https://www.realtytrac.com/property/ca/long-beach/90805/6451-downey-ave/34855664/,4.0,3.0
34.140309,-118.666757,24983 Lorena Dr,Planned Unit Development (PUD),4898.0,8485.0,1989.0,2069062018.0,1114309109.0,Los Angeles,35396,2.0,800202.0,74,LCC2,2021-01-04,2130000.0,1524000.0,0.0,Very Low,2.0,1.0,Above Average,https://www.realtytrac.com/property/ca/calabasas/91302/24983-lorena-dr/25671956/,5.0,5.0
34.049197,-118.037539,1851 Floradale Ave,Light Industrial (10% Improved Office space; Machine Shop),7704.0,17406.0,1981.0,8114016035.0,1114309124.0,Los Angeles,26324,2.0,433801.0,7,SEM,2021-01-04,231000.0,,7.0,Slightly High,24.0,1.0,Average,https://www.realtytrac.com/property/ca/south-el-monte/91733/1851-floradale-ave/48998969/,,
33.759169,-118.093947,64 Seacrest Ct,Planned Unit Development (PUD),1729.0,2326.0,1973.0,7237021078.0,1114309220.0,Los Angeles,31204,1.0,577604.0,12,LBPD1,2006-11-15,635000.0,771000.0,0.0,Slightly High,7.0,2.0,Excellent,https://www.realtytrac.com/property/ca/long-beach/90803/64-seacrest-ct/40435245/,3.0,2.0
33.957507,-118.199358,8466 San Luis Ave,"Duplex (2 units, any combination)",2650.0,8134.0,1941.0,6215010037.0,1114309255.0,Los Angeles,3411,1.0,535701.0,103,SGR2YY,2021-01-04,797000.0,556900.0,15.0,Slightly High,15.0,1.0,Average,https://www.realtytrac.com/property/ca/south-gate/90280/8466-san-luis-ave/26315197/,6.0,3.0
34.246248,-118.448447,14500 Van Nuys Blvd # 46,Condominium,1210.0,8581320.0,1980.0,2644025187.0,1114309690.0,Los Angeles,35473,1.0,119310.0,,LARD1.5,2021-01-04,393000.0,413500.0,6.0,Low,7.0,1.0,Average,https://www.realtytrac.com/property/ca/panorama-city/91402/14500-van-nuys-blvd-46/15651755/,2.0,2.0
34.134737,-118.00412800000001,224 W Evergreen Ave,Single Family Residence,1069.0,6118.0,1950.0,8507002015.0,1114309733.0,Los Angeles,15646,4.0,431100.0,16,MORPD,2021-01-04,1150000.0,520100.0,2.0,Low,20.0,1.0,Average,https://www.realtytrac.com/property/ca/monrovia/91016/224-w-evergreen-ave/24379972/,3.0,1.0
33.794263,-118.09798700000002,2114 Lees Ave,Single Family Residence,1562.0,5532.0,1953.0,7235018028.0,1114309832.0,Los Angeles,17704,1.0,574500.0,383,LBR1N,2021-01-04,807000.0,802200.0,2.0,Slightly High,3.0,2.0,Excellent,https://www.realtytrac.com/property/ca/long-beach/90815/2114-lees-ave/154876294/,3.0,2.0
34.592721000000004,-118.155267,39069 Foxholm Dr,Single Family Residence,1440.0,7235.0,1972.0,3003017020.0,1114309865.0,Los Angeles,29749,2.0,910208.0,5,LCRA7000,2021-01-04,290000.0,354700.0,5.0,Moderate,3.0,1.0,Above Average,https://www.realtytrac.com/property/ca/palmdale/93551/39069-foxholm-dr/5307602/,4.0,2.0
34.239156,-118.64229499999999,9300 Huston Rd,Single Family Residence,1790.0,8064.0,1989.0,2006022021.0,1114310327.0,Los Angeles,,1.0,113235.0,18,LCR16000,2021-01-04,658000.0,674400.0,2.0,,3.0,1.0,Above Average,https://www.realtytrac.com/property/ca/chatsworth/91311/9300-huston-rd/10779426/,3.0,2.0
34.492678999999995,-118.157025,33604 White Feather Rd,Single Family Residence,1436.0,4399560.0,1983.0,3057002026.0,1114310718.0,Los Angeles,42435,1.0,910804.0,33,LCA21,2021-01-04,557000.0,567300.0,0.0,,2.0,2.0,Average,https://www.realtytrac.com/property/ca/acton/93510/33604-white-feather-rd/24392124/,3.0,2.0
34.371175,-118.507322,23714 Red Oak Ct,Single Family Residence,2960.0,8158.0,2002.0,2833039050.0,1114311243.0,Los Angeles,51963,3.0,920337.0,100,SCUR3,2021-01-04,745000.0,824500.0,1.0,Low,6.0,1.0,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91321/23714-red-oak-ct/22625842/,4.0,3.0
34.101128,-118.207816,340 Museum Dr,Single Family Residence,633.0,2550.0,1958.0,5467019019.0,1114311295.0,Los Angeles,5,2.0,185100.0,68,LAR1,1992-02-07,110000.0,856400.0,16.0,Slightly High,2.0,1.0,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90065/340-museum-dr/53577337/,,
34.050887,-118.401018,1555 Roxbury Dr,Single Family Residence,2602.0,6927.0,1968.0,4307012018.0,1114311559.0,Los Angeles,20924,4.0,269000.0,8,LAR1,1992-09-22,,2636000.0,0.0,Slightly High,6.0,1.0,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90035/1555-roxbury-dr/153724582/,3.0,3.0
34.077327000000004,-117.97835500000001,13432 Rockway Dr,Single Family Residence,1733.0,6121.0,1964.0,8552024001.0,1114312068.0,Los Angeles,29528,3.0,404801.0,7,BPR1,2021-01-04,615000.0,695100.0,5.0,Moderate,4.0,1.0,Average,https://www.realtytrac.com/property/ca/baldwin-park/91706/13432-rockway-dr/43750971/,3.0,2.0
34.068023,-117.779354,1056 Cambrin Rd,Single Family Residence,1352.0,7873.0,1955.0,8355023024.0,1114312091.0,Los Angeles,20789,2.0,402406.0,11,POR1,2021-01-04,1080000.0,494400.0,8.0,Moderately High,7.0,1.0,Poor,https://www.realtytrac.com/property/ca/pomona/91768/1056-cambrin-rd/19899226/,4.0,2.0
33.772419,-118.151655,437 Newport Ave,"Quadplex (4 Units, Any Combination)",4605.0,6751.0,1971.0,7257002017.0,1114312207.0,Los Angeles,LONG BEACH HEIGHTS,5.0,577100.0,16,LBR34,2021-01-04,1570000.0,477000.0,11.0,Slightly High,10.0,1.0,Average,https://www.realtytrac.com/property/ca/long-beach/90814/437-newport-ave/154881894/,9.0,7.0
34.695948,-118.155524,1334 Caren Ct,Single Family Residence,2595.0,8660.0,1988.0,3122039025.0,1114312269.0,Los Angeles,45302,2.0,900805.0,10,LRR17000,2004-06-17,323727.0,392600.0,8.0,Moderate,2.0,1.0,Average,https://www.realtytrac.com/property/ca/lancaster/93534/1334-caren-ct/26632933/,4.0,3.0
34.166949,-118.673409,24968 Kit Carson Rd,Single Family Residence,3294.0,4965840.0,1971.0,2049025049.0,1114313042.0,Los Angeles,27041,1.0,800203.0,8,HHRAS1,1999-06-21,1015000.0,2023000.0,0.0,Very Low,2.0,2.0,Above Average,https://www.realtytrac.com/property/ca/hidden-hills/91302/24968-kit-carson-rd/51829810/,4.0,3.0
33.941404999999996,-118.231473,10358 Kalmia St,Single Family Residence,1538.0,6536.0,1927.0,6066015056.0,1114313280.0,Los Angeles,FORTHMANN,3.0,243000.0,500,LAR1,2021-01-04,449000.0,545400.0,36.0,Slightly High,15.0,1.0,Poor,https://www.realtytrac.com/property/ca/los-angeles/90002/10358-kalmia-st/11051848/,3.0,2.0
34.078398,-118.37821799999999,403 Westbourne Dr,"Duplex (2 units, any combination)",1550.0,5389.0,1924.0,4337015025.0,1114313313.0,Los Angeles,5105,2.0,700400.0,37,WDR1B,2021-01-04,1950000.0,948800.0,0.0,Slightly High,12.0,2.0,Above Average,https://www.realtytrac.com/property/ca/west-hollywood/90048/403-westbourne-dr/154591716/,2.0,2.0
34.049802,-117.955556,1838 S Radway Ave,Single Family Residence,1583.0,6811.0,1960.0,8471025015.0,1114313570.0,Los Angeles,16457,1.0,407400.0,43,WCR1YY,2021-01-04,615000.0,648300.0,11.0,Low,3.0,2.0,Above Average,https://www.realtytrac.com/property/ca/west-covina/91790/1838-s-radway-ave/43794840/,4.0,2.0
34.249485,-118.556542,19422 Lassen St,Single Family Residence,5623.0,5706360.0,1946.0,2761010023.0,1114314451.0,Los Angeles,29191,2.0,113301.0,19,LARA,2021-01-04,2250000.0,1321000.0,5.0,,3.0,1.0,Above Average,https://www.realtytrac.com/property/ca/northridge/91324/19422-lassen-st/2025818/,6.0,8.0
34.4863,-118.1974,Vac/ave Y8/vic Lawson Ct,Residential - Vacant Land,,10062360.0,,3058008041.0,1114314539.0,Los Angeles,44443,2.0,910805.0,8,LCA25,2021-01-04,500000.0,,1.0,,2.0,2.0,Above Average,https://www.realtytrac.com/property/ca/acton/93510/vacave-y8vic-lawson-ct/241228862/,,
33.812847,-118.133563,5102 E Pageantry St,Single Family Residence,1987.0,6055.0,1949.0,7189029001.0,1114314758.0,Los Angeles,132,4.0,574100.0,275,LBR1N,2018-10-17,785000.0,922800.0,2.0,Slightly High,4.0,2.0,Excellent,https://www.realtytrac.com/property/ca/long-beach/90808/5102-e-pageantry-st/153348657/,4.0,2.0
34.19713,-118.38818,6947 Lankershim Blvd,Vacant Commercial,,6752.0,,2321017004.0,1114314988.0,Los Angeles,6024,2.0,123203.0,39,LAC2,1981-10-13,,,9.0,Low,18.0,1.0,Average,https://www.realtytrac.com/property/ca/north-hollywood/91605/6947-lankershim-blvd/52023662/,,
34.551072,-118.054399,36837 42nd St E,Single Family Residence,1711.0,8690.0,1990.0,3052069013.0,1114315898.0,Los Angeles,45198,1.0,910712.0,14,LCA11,2021-01-04,250000.0,361100.0,5.0,Moderate,2.0,1.0,Average,https://www.realtytrac.com/property/ca/palmdale/93552/36837-42nd-st-e/23033876/,4.0,3.0
34.138672,-117.89050300000001,962 N Chaparral Ln,Condominium,1499.0,2744280.0,2014.0,8625048006.0,1114316987.0,Los Angeles,,1.0,400800.0,17,AZR1,2021-01-04,555000.0,539100.0,3.0,Moderate,3.0,2.0,Average,https://www.realtytrac.com/property/ca/azusa/91702/962-n-chaparral-ln/249410266/,3.0,3.0
33.833789,-118.30616200000001,1567 W 215th St,Single Family Residence,908.0,6000.0,1940.0,7349024035.0,1114317091.0,Los Angeles,4983,3.0,293201.0,35,LAR1,2021-01-04,665000.0,724400.0,27.0,Low,21.0,1.0,Average,https://www.realtytrac.com/property/ca/torrance/90501/1567-w-215th-st/13316456/,2.0,1.0
