latitude,longitude,address,property_type,home_size,lot_size,year_built,parcel_number,realtyID,county,subdivision,census,tract,lot,zoning,date,sale_price,estimated_value,sex_offenders,crime_index,enviornmental_hazards,natural_disasters,school quality,url,bedrooms,bathrooms
-118.148777,33.851515,5134 Barlin Ave,Single Family Residence,1162.0,5836.0,1952.0,7155010005,1111501107.0,Los Angeles,17225,2.0,570701.0,207,LKR1YY,2020-10-08,435000.0,592900.0,12,Moderate,9,2,Above Average,https://www.realtytrac.com/property/ca/lakewood/90712/5134-barlin-ave/147644556/,3.0,1.0
-118.189921,34.106729,5820 Benner St # 103,Condominium,753.0,311454.0,1979.0,5492009039,1111501303.0,Los Angeles,31175,1.0,183701.0,,LARD1.5,2020-10-08,445000.0,408400.0,12,Slightly High,3,1,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90042/5820-benner-st-103/14502476/,2.0,2.0
-118.365502,33.902546,4938 W 142nd St,Single Family Residence,1594.0,5819.0,1952.0,4147026022,1111501319.0,Los Angeles,2542,4.0,602301.0,32,HAR1YY,2020-10-08,730000.0,745600.0,4,Slightly High,13,1,Average,https://www.realtytrac.com/property/ca/hawthorne/90250/4938-w-142nd-st/154508744/,3.0,2.0
-118.30421399999999,33.756824,1150 W Capitol Dr # 14,Condominium,1758.0,206910.0,1982.0,7445003041,1111501755.0,Los Angeles,32596,2.0,296300.0,6,LARD1.5,2020-10-08,618500.0,616100.0,6,Very Low,3,2,Above Average,https://www.realtytrac.com/property/ca/san-pedro/90732/1150-w-capitol-dr-14/154902864/,3.0,3.0
-117.90693200000001,34.147576,1454 N Hilltop Dr,Single Family Residence,1822.0,8581.0,1981.0,8684034029,1111502142.0,Los Angeles,,2.0,400604.0,1,AZR1A*,2020-10-08,645000.0,660600.0,3,Moderate,4,1,Average,https://www.realtytrac.com/property/ca/azusa/91702/1454-n-hilltop-dr/144524803/,3.0,3.0
-118.145223,33.882653999999995,8738 Laurel St,Single Family Residence,760.0,6625.0,1941.0,7107011030,1111502188.0,Los Angeles,12736,1.0,554301.0,139,BFR1*,2019-08-28,505000.0,577600.0,17,Moderate,8,2,Average,https://www.realtytrac.com/property/ca/bellflower/90706/8738-laurel-st/146626573/,2.0,1.0
-118.430904,33.997578999999995,4042 Wasatch Ave,Single Family Residence,1008.0,5491.0,1941.0,4231003006,1111502503.0,Los Angeles,7336,2.0,702803.0,7,CCR1YY,2020-10-08,1390000.0,1689000.0,6,Slightly High,19,1,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90066/4042-wasatch-ave/52154297/,2.0,1.0
-118.541919,34.370692,23500 Lloyd Houghton Pl,Single Family Residence,2406.0,8572.0,1967.0,2830030006,1111503139.0,Los Angeles,25086,4.0,920313.0,6,SCUR2,2020-10-08,790000.0,786700.0,0,Low,4,1,Excellent,https://www.realtytrac.com/property/ca/newhall/91321/23500-lloyd-houghton-pl/148461722/,5.0,3.0
-117.917603,34.140625,900 W Sierra Madre Ave # 153,Condominium,1587.0,265280.39999999997,1980.0,8617018069,1111503580.0,Los Angeles,35142,1.0,400603.0,,AZCFR3BC2*,2020-10-08,485000.0,485000.0,3,Moderate,11,1,Average,https://www.realtytrac.com/property/ca/azusa/91702/900-w-sierra-madre-ave-153/152870444/,3.0,3.0
-118.549775,34.077698,16820 Calle Bellevista,Single Family Residence,6150.0,14431.0,1997.0,4431038023,1111503657.0,Los Angeles,32184,1.0,262601.0,46,LARD3,2020-10-08,4410000.0,2784000.0,0,,3,1,Excellent,https://www.realtytrac.com/property/ca/pacific-palisades/90272/16820-calle-bellevista/40447290/,5.0,6.0
-118.30870300000001,34.271153999999996,8048 Ellenbogen St,Single Family Residence,1262.0,7678.0,1971.0,2551037018,1111503706.0,Los Angeles,25792,1.0,103101.0,8,LAR1,2020-10-08,789000.0,727500.0,7,,3,1,Above Average,https://www.realtytrac.com/property/ca/sunland/91040/8048-ellenbogen-st/154437417/,3.0,2.0
-118.32561499999998,33.830009000000004,1800 Oak St # 414,Condominium,2030.0,47480.4,2007.0,7359039079,1111503911.0,Los Angeles,54266-01,3.0,650902.0,1,TOPR-MD,2020-10-08,915000.0,851700.0,5,Low,26,1,Average,https://www.realtytrac.com/property/ca/torrance/90501/1800-oak-st-414/28433057/,3.0,3.0
-118.122782,34.0393,337 E Arlight St,Single Family Residence,1600.0,5259.0,1949.0,5274015026,1111504162.0,Los Angeles,14547,3.0,482800.0,204,MPR1YY,2020-10-08,720000.0,684000.0,2,Low,4,1,Average,https://www.realtytrac.com/property/ca/monterey-park/91755/337-e-arlight-st/154688914/,4.0,3.0
-118.04137,34.570161999999996,37844 Kingsly Ct,Single Family Residence,1441.0,6807.0,1987.0,3023032059,1111504592.0,Los Angeles,43065,2.0,910713.0,59,PDR1*,2020-10-08,323000.0,319400.0,2,Moderate,2,1,Average,https://www.realtytrac.com/property/ca/palmdale/93552/37844-kingsly-ct/32833218/,3.0,2.0
-118.27855,33.817409000000005,22842 Cypress Dr,Planned Unit Development (PUD),2079.0,3450.0,1999.0,7363011063,1111504897.0,Los Angeles,52281,1.0,543604.0,86,CASP-7*,2013-01-04,392000.0,642000.0,11,Moderate,10,1,Average,https://www.realtytrac.com/property/ca/carson/90745/22842-cypress-dr/43758153/,3.0,3.0
-118.237431,34.146466,1305 E Broadway,"Duplex (2 units, any combination)",2144.0,6355.0,1947.0,5645027025,1111505026.0,Los Angeles,1680,1.0,302004.0,21,GLR4*,2020-10-08,1130000.0,1014000.0,5,Low,6,1,Above Average,https://www.realtytrac.com/property/ca/glendale/91205/1305-e-broadway/151073559/,4.0,2.0
-118.273843,34.085797,3131 Hamilton Way,Single Family Residence,1922.0,5809.0,1915.0,5425006011,1111505088.0,Los Angeles,MABERY HEIGHTS,4.0,195400.0,114,LAR2,2020-10-08,1010000.0,1169000.0,12,Slightly High,4,1,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90026/3131-hamilton-way/51737619/,3.0,2.0
-118.366001,34.046821,1613 S Ogden Dr,Single Family Residence,1908.0,6375.0,1924.0,5068025001,1111505357.0,Los Angeles,6344,5.0,216900.0,53,LAR1,2020-10-08,1295000.0,1358000.0,10,Slightly High,3,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90019/1613-s-ogden-dr/154592470/,3.0,3.0
-118.42790600000001,34.021231,3271 Sawtelle Blvd # 106,Condominium,1012.0,12839.0,1987.0,4250024084,1111505596.0,Los Angeles,64093,1.0,271600.0,2,LAR3,2020-10-08,710000.0,761300.0,1,Slightly High,4,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90066/3271-sawtelle-blvd-106/143905198/,2.0,2.0
-118.142421,34.137510999999996,484 S Euclid Ave # 103,Condominium,1252.0,25264.8,1982.0,5722034085,1111505859.0,Los Angeles,41037,3.0,463602.0,,PSR3,2020-10-08,690000.0,635900.0,1,Moderate,5,1,Average,https://www.realtytrac.com/property/ca/pasadena/91101/484-s-euclid-ave-103/46050908/,2.0,3.0
-118.120204,33.751236999999996,15 Vista Del Golfo,Single Family Residence,3079.0,2421.0,1961.0,7243025017,1111505968.0,Los Angeles,NAPLES EXT,2.0,577501.0,19,LBR1S,2020-10-08,4100000.0,2212000.0,0,Slightly High,4,2,Excellent,https://www.realtytrac.com/property/ca/long-beach/90803/15-vista-del-golfo/154687739/,3.0,3.0
-118.54490200000001,34.395001,25336 Via Pacifica,Single Family Residence,1574.0,5374.0,1971.0,2859021006,1111506481.0,Los Angeles,29902,2.0,920331.0,19,SCUR2,2020-10-08,590000.0,640400.0,0,Low,4,1,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91355/25336-via-pacifica/153569093/,5.0,2.0
-118.184676,34.106688,467 S Avenue 60,Gas Station,,3488.0,1967.0,5312004002,1111506667.0,Los Angeles,OAK HILL PARK,1.0,183702.0,19,LARD2,2020-10-08,74500.0,,12,Slightly High,6,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90042/467-s-avenue-60/154700525/,,
-118.65919099999999,34.119774,24420 Mulholland Hwy,Single Family Residence,4196.0,48787.200000000004,1994.0,4455049002,1111507010.0,Los Angeles,PARCEL MAP 8911,3.0,800102.0,1,LCA11*,2020-10-08,2000000.0,2040000.0,0,Very Low,2,1,Above Average,https://www.realtytrac.com/property/ca/calabasas/91302/24420-mulholland-hwy/16533940/,4.0,5.0
-118.48700900000001,34.036663,853 21st St # 102,Condominium,1319.0,7982.0,2010.0,4277004053,1111507244.0,Los Angeles,,1.0,701202.0,1,SMR2*,2020-10-08,1900000.0,1638000.0,1,Moderate,8,1,Excellent,https://www.realtytrac.com/property/ca/santa-monica/90403/853-21st-st-102/208292782/,2.0,3.0
-118.133046,34.204421999999994,3521 Monterosa Dr,Single Family Residence,1927.0,15317.0,1958.0,5843003003,1111507368.0,Los Angeles,18250,1.0,460200.0,17,LCR110,2020-10-08,1360000.0,1114000.0,2,Moderate,2,1,Average,https://www.realtytrac.com/property/ca/altadena/91001/3521-monterosa-dr/14350796/,3.0,3.0
-118.066722,33.830216,21806 Verne Ave,Single Family Residence,1152.0,9905.0,1948.0,7076005012,1111507369.0,Los Angeles,,1.0,555212.0,18,HGR4*,2020-10-08,1451500.0,526900.0,7,Moderate,6,2,Average,https://www.realtytrac.com/property/ca/hawaiian-gardens/90716/21806-verne-ave/53852747/,,
-118.583926,34.25943,10408 Lurline Ave,Single Family Residence,1886.0,11132.0,1958.0,2707011017,1111507740.0,Los Angeles,22820,2.0,113101.0,18,LARE11,2020-10-08,665000.0,740900.0,5,,6,1,Above Average,https://www.realtytrac.com/property/ca/chatsworth/91311/10408-lurline-ave/27080165/,4.0,2.0
-118.261649,33.828146000000004,21952 Newkirk Ave,Single Family Residence,1155.0,4844.0,1962.0,7332003011,1111507811.0,Los Angeles,26121,1.0,543903.0,46,CARS*,1983-07-07,110000.0,607600.0,4,Moderate,14,1,Average,https://www.realtytrac.com/property/ca/carson/90745/21952-newkirk-ave/154888447/,3.0,2.0
-118.40193300000001,33.794734000000005,1604 Via Lazo,Single Family Residence,2539.0,10955.0,1931.0,7540030025,1111508097.0,Los Angeles,6884,2.0,670326.0,22,PVR1*,2020-10-08,2000000.0,1865000.0,2,Very Low,3,2,Excellent,https://www.realtytrac.com/property/ca/palos-verdes-estates/90274/1604-via-lazo/2868805/,4.0,4.0
-118.165815,33.765969,2100 E 2nd St # 208,Condominium,1148.0,15011.0,1966.0,7264028066,1111508410.0,Los Angeles,27101,3.0,576700.0,,LBR3S,2020-10-08,550000.0,559700.0,12,Slightly High,3,1,Average,https://www.realtytrac.com/property/ca/long-beach/90803/2100-e-2nd-st-208/44036801/,2.0,2.0
-118.334625,33.957439,3648 Kensley Dr,Condominium,1437.0,52272.0,1986.0,4025018078,1111508449.0,Los Angeles,39164,1.0,600703.0,3,INCR*,2020-10-08,720000.0,436800.0,12,Moderately High,5,1,Poor,https://www.realtytrac.com/property/ca/inglewood/90305/3648-kensley-dr/40081652/,3.0,3.0
-118.19277,33.788196,1701 Pine Ave,"Quadplex (4 Units, Any Combination)",2328.0,7517.0,1939.0,7269009001,1111508610.0,Los Angeles,STEVENS PARK TR,1.0,575402.0,13,LBR4R,2020-10-08,775000.0,728000.0,25,Slightly High,20,2,Average,https://www.realtytrac.com/property/ca/long-beach/90813/1701-pine-ave/154884383/,2.0,4.0
-118.119954,33.968871,7851 Vista Del Rosa St,Single Family Residence,1617.0,5829.0,1949.0,6367005016,1111508731.0,Los Angeles,16032,2.0,550700.0,66,DOR15000*,2020-10-08,580000.0,658500.0,10,Moderate,13,2,Above Average,https://www.realtytrac.com/property/ca/downey/90240/7851-vista-del-rosa-st/24881953/,3.0,2.0
-118.46616100000001,34.047109999999996,11949 Goshen Ave # 102,Condominium,1100.0,23522.4,1986.0,4265012148,1111509154.0,Los Angeles,46112,2.0,264302.0,1,LAR3,2020-10-08,820000.0,823100.0,2,Slightly High,13,1,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90049/11949-goshen-ave-102/5108005/,2.0,3.0
-118.389187,33.890746,1416 18th St,Single Family Residence,3701.0,7014.0,2016.0,4166006011,1111509475.0,Los Angeles,141,3.0,620400.0,11,MNRS,2020-10-08,3800000.0,2706000.0,1,Low,9,1,Excellent,https://www.realtytrac.com/property/ca/manhattan-beach/90266/1416-18th-st/40228130/,5.0,4.0
-118.121325,33.964783000000004,7986 Danvers St,Single Family Residence,1706.0,7669.0,1951.0,6364002013,1111509549.0,Los Angeles,15852,3.0,550601.0,21,DOR17500*,2020-10-08,820000.0,805000.0,7,Moderate,7,2,Above Average,https://www.realtytrac.com/property/ca/downey/90240/7986-danvers-st/12148594/,4.0,2.0
-118.06499099999999,34.002301,5565 Pioneer Blvd,Condominium,1059.0,180338.4,1973.0,8129033060,1111510025.0,Los Angeles,27620,1.0,501200.0,,WHR3*,2020-10-08,410000.0,388700.0,6,Moderate,7,1,Average,https://www.realtytrac.com/property/ca/whittier/90601/5565-pioneer-blvd/3174266/,2.0,2.0
-118.15856200000002,34.664597,1550 W Avenue K11,Single Family Residence,1502.0,10882.0,1986.0,3125022051,1111510209.0,Los Angeles,42950,1.0,900705.0,39,LRRPD70006U*,2020-10-08,355000.0,368500.0,1,Moderate,2,2,Average,https://www.realtytrac.com/property/ca/lancaster/93534/1550-w-avenue-k11/4485933/,3.0,2.0
-118.16038799999998,33.839597,4439 Paramount Blvd,Single Family Residence,1217.0,5001.0,1955.0,7151014014,1111510712.0,Los Angeles,19904,4.0,571400.0,27,LKR1*,2020-10-08,560000.0,591900.0,14,Moderate,5,1,Above Average,https://www.realtytrac.com/property/ca/lakewood/90712/4439-paramount-blvd/146655768/,3.0,1.0
-118.12186499999999,34.087498,747 S Stoneman Ave,Single Family Residence,1280.0,9609.0,1936.0,5347014002,1111511178.0,Los Angeles,ALHAMBRA ACRES,1.0,481603.0,156,ALRPD*,2020-10-08,2600000.0,961600.0,5,Low,13,1,Excellent,https://www.realtytrac.com/property/ca/alhambra/91801/747-s-stoneman-ave/154716577/,2.0,1.0
-118.5154,34.4373,Vac/vic Chelsea Ln/madison Ln,MISCELLANEOUS   (Vacant Land)     ,,217800.0,,3213027011,1111511406.0,Los Angeles,,1.0,0.0,24,LCA21*,2020-10-08,25000.0,,1,Low,6,2,Above Average,https://www.realtytrac.com/property/ca/agua-dulce/91350/vacvic-chelsea-lnmadison-ln/241253497/,,
-118.358396,33.895224,4633 Marine Ave # 124,Condominium,637.0,79714.8,1973.0,4078014043,1111511422.0,Los Angeles,856,6.0,603900.0,57,LNC4,2020-10-08,301000.0,329800.0,6,Moderate,7,1,Average,https://www.realtytrac.com/property/ca/lawndale/90260/4633-marine-ave-124/18570849/,1.0,1.0
-118.37978600000001,33.841136999999996,120 S Irena Ave,Single Family Residence,1079.0,6084.0,1954.0,7506003027,1111511437.0,Los Angeles,REDONDO BEACH,1.0,621301.0,26,RBR-3,2020-10-08,90000.0,815400.0,1,Low,5,1,Excellent,https://www.realtytrac.com/property/ca/redondo-beach/90277/120-s-irena-ave/24381091/,2.0,1.0
-117.900669,34.102945,1285 N Heathdale Ave,Single Family Residence,1147.0,6438.0,1956.0,8408009013,1111511953.0,Los Angeles,18182,1.0,405800.0,93,CVR17500*,2020-10-08,569000.0,541900.0,10,Moderate,3,1,Above Average,https://www.realtytrac.com/property/ca/covina/91722/1285-n-heathdale-ave/120263/,3.0,1.0
-118.187552,33.829487,3910 Elm Ave,Residential - Vacant Land,,10500.0,1922.0,7139006035,1111512119.0,Los Angeles,4333,3.0,571800.0,16,LBR1N,2020-10-08,660000.0,990600.0,8,Slightly High,10,1,Above Average,https://www.realtytrac.com/property/ca/long-beach/90807/3910-elm-ave/40431682/,4.0,2.0
-118.13798600000001,34.190265999999994,545 E Mariposa St,Single Family Residence,3091.0,13116.0,1927.0,5840004003,1111512345.0,Los Angeles,ALTADENA,4.0,460200.0,,LCR110,2020-10-08,1195500.0,1167000.0,3,Moderate,2,1,Poor,https://www.realtytrac.com/property/ca/altadena/91001/545-e-mariposa-st/154811727/,4.0,3.0
-118.33076100000001,34.043592,1657 S Victoria Ave,Single Family Residence,3390.0,11188.0,1916.0,5071004010,1111512629.0,Los Angeles,LAFAYETTE SQUARE,1.0,218220.0,11,LAR1,2020-10-08,2055000.0,1733000.0,20,Slightly High,9,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90019/1657-s-victoria-ave/140493696/,6.0,3.0
-118.293298,33.720184,765 W 26th St # 304,Condominium,1114.0,36154.799999999996,1976.0,7469002100,1111512667.0,Los Angeles,1279,1.0,297500.0,1,LARD2,2020-10-08,470000.0,430400.0,16,Very Low,4,2,Average,https://www.realtytrac.com/property/ca/san-pedro/90731/765-w-26th-st-304/44060154/,2.0,2.0
-117.978698,33.9378,16506 Tristan Ct,Planned Unit Development (PUD),2285.0,3463.0,1989.0,8232030021,1111512859.0,Los Angeles,45031,1.0,503401.0,21,WHR17200*,2020-10-08,685000.0,641000.0,1,Moderate,7,1,Excellent,https://www.realtytrac.com/property/ca/whittier/90603/16506-tristan-ct/52098981/,3.0,3.0
-118.26638200000001,34.163171000000006,530 W Stocker St # 303,Condominium,1370.0,26136.0,2004.0,5634026102,1111513726.0,Los Angeles,53155,1.0,301206.0,1,GLR4YY,2020-10-08,685000.0,605000.0,3,Low,7,1,Above Average,https://www.realtytrac.com/property/ca/glendale/91202/530-w-stocker-st-303/13938408/,2.0,2.0
-118.275796,33.991764,151 W 56th St,Single Family Residence,1325.0,5441.0,1910.0,5101030013,1111514862.0,Los Angeles,MCCARTHY COS 55TH ST,2.0,232800.0,13,LAR2,2020-10-08,415000.0,481600.0,90,Slightly High,36,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90037/151-w-56th-st/53005651/,2.0,1.0
-118.29029799999999,34.262654,10643 Hillhaven Ave,Single Family Residence,1068.0,8638.0,1923.0,2566010005,1111514873.0,Los Angeles,LOS TERRENITOS TR,1.0,101110.0,353,LAR1,2020-10-08,500000.0,634500.0,7,,4,1,Above Average,https://www.realtytrac.com/property/ca/tujunga/91042/10643-hillhaven-ave/52949908/,2.0,1.0
-118.167375,33.768148,2009 E Appleton St # C,Condominium,787.0,8249.0,1959.0,7263007248,1111514937.0,Los Angeles,ALAMITOS,3.0,576801.0,21,LBR2N,2020-10-08,350000.0,381400.0,21,Slightly High,3,1,Average,https://www.realtytrac.com/property/ca/long-beach/90803/2009-e-appleton-st-c/12009207/,1.0,1.0
-118.51433200000001,34.300257,12526 Neon Way,Single Family Residence,2047.0,10284.0,1972.0,2608027027,1111515150.0,Los Angeles,28256,1.0,106641.0,39,LARE11,2020-10-08,875000.0,868600.0,1,Low,4,2,Above Average,https://www.realtytrac.com/property/ca/granada-hills/91344/12526-neon-way/154441404/,4.0,3.0
-118.353549,34.247827,9765 Sunland Blvd,Single Family Residence,1626.0,25264.8,1931.0,2543032013,1111548288.0,Los Angeles,HANSEN HEIGHTS,2.0,103300.0,51,LARA,2020-10-08,780000.0,867300.0,0,Low,3,1,Average,https://www.realtytrac.com/property/ca/sunland/91040/9765-sunland-blvd/143364817/,3.0,2.0
-118.470628,34.400529999999996,26518 Fairgate Ave,Single Family Residence,1884.0,7022.0,1965.0,2842008076,1111548293.0,Los Angeles,30201,1.0,920042.0,61,SCUR2,2020-10-08,580000.0,605600.0,1,Low,9,1,Excellent,https://www.realtytrac.com/property/ca/newhall/91321/26518-fairgate-ave/18679418/,4.0,3.0
-118.26489199999999,34.16219,1137 N Pacific Ave,MISCELLANEOUS   (Commercial),1492.0,2830.0,1923.0,5634028003,1111548737.0,Los Angeles,4537,4.0,301206.0,5,GLC3*,2020-10-08,1175000.0,,2,Low,8,1,Above Average,https://www.realtytrac.com/property/ca/glendale/91202/1137-n-pacific-ave/154782920/,,
-118.131321,34.697007,121 W Milling St,"Duplex (2 units, any combination)",1509.0,11679.0,1956.0,3138015026,1111549059.0,Los Angeles,2092,2.0,900606.0,16,LRR2*,2020-10-08,205000.0,258300.0,9,Moderate,5,2,Poor,https://www.realtytrac.com/property/ca/lancaster/93534/121-w-milling-st/20117914/,4.0,2.0
-118.426498,34.030429,2904 Military Ave,Residential - Vacant Land,3017.0,6063.0,2017.0,4251006025,1111549246.0,Los Angeles,6939,1.0,271701.0,518,LAR1,2020-10-08,1998500.0,2026000.0,2,Slightly High,5,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90064/2904-military-ave/154539670/,5.0,5.0
-118.367876,33.978623999999996,524 W Ellis Ave,Single Family Residence,1306.0,6003.0,1941.0,4001018032,1111549539.0,Los Angeles,12914,2.0,601301.0,51,INR1YY,2020-10-08,775000.0,852600.0,9,Moderately High,14,1,Poor,https://www.realtytrac.com/property/ca/inglewood/90302/524-w-ellis-ave/18174058/,2.0,1.0
-118.13873999999998,34.139478999999994,355 S Madison Ave # 209,Condominium,719.0,45738.0,1972.0,5734009091,1111551059.0,Los Angeles,36216,2.0,463601.0,,PSR3,2020-10-08,453000.0,430100.0,1,Moderate,5,1,Average,https://www.realtytrac.com/property/ca/pasadena/91101/355-s-madison-ave-209/40395485/,1.0,1.0
-118.11476499999999,33.87141,17655 Carpintero Ave # 12,Condominium,991.0,54450.0,1984.0,7163018035,1111551878.0,Los Angeles,41913,3.0,554406.0,1,BFR2PD*,2020-10-08,415000.0,459900.0,15,Moderate,8,2,Excellent,https://www.realtytrac.com/property/ca/bellflower/90706/17655-carpintero-ave-12/1075059/,2.0,2.0
-118.188418,34.035191999999995,127 S Townsend Ave,"Duplex (2 units, any combination)",2382.0,6775.0,1940.0,5232017008,1111551959.0,Los Angeles,H T HAZARDS EAST SIDE ADD,1.0,531101.0,8,LCR2*,2002-12-24,240000.0,595500.0,15,Slightly High,6,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90063/127-s-townsend-ave/45789498/,2.0,1.0
-118.215131,33.897684000000005,219 N Chester Ave,Single Family Residence,1050.0,7431.0,1924.0,6178001018,1111552456.0,Los Angeles,5085,3.0,541605.0,8,CORH*,2020-10-08,492000.0,494300.0,20,High,21,2,Poor,https://www.realtytrac.com/property/ca/compton/90221/219-n-chester-ave/1074717/,2.0,1.0
-118.167946,34.679792,43846 Johns Ct,Single Family Residence,2028.0,9829.0,2002.0,3129030029,1111553089.0,Los Angeles,52977,1.0,901009.0,29,LRR7000*,2020-10-08,410000.0,386400.0,1,Moderate,5,2,Average,https://www.realtytrac.com/property/ca/lancaster/93536/43846-johns-ct/10059563/,3.0,2.0
-118.294004,33.7575,783 Gatun St # 110,Condominium,1914.0,20682.0,2016.0,7445002192,1111553980.0,Los Angeles,,1.0,296300.0,1,LARD1.5,2020-10-08,778000.0,781100.0,6,Very Low,17,2,Above Average,https://www.realtytrac.com/property/ca/san-pedro/90731/783-gatun-st-110/253429963/,3.0,3.0
-118.01065700000001,33.947508,9903 Chadsey Dr,Single Family Residence,1414.0,7232.0,1951.0,8150027014,1111554347.0,Los Angeles,16683,1.0,503301.0,1,WHR16000*,2020-10-08,636000.0,596700.0,4,Moderate,3,1,Above Average,https://www.realtytrac.com/property/ca/whittier/90603/9903-chadsey-dr/140942970/,4.0,2.0
-118.258174,34.112006,3238 Glenhurst Ave,Single Family Residence,1507.0,8110.0,1925.0,5437014019,1111555041.0,Los Angeles,4178,1.0,187102.0,288,LAR1,2020-10-08,1320000.0,1064000.0,7,Slightly High,6,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90039/3238-glenhurst-ave/145510998/,2.0,2.0
-118.21221899999999,34.130103000000005,2000 Ridgeview Ave,Single Family Residence,2484.0,5684.0,1936.0,5685024035,1111555496.0,Los Angeles,8894,2.0,181600.0,2,LAR1,2020-10-08,1380000.0,1025000.0,10,Slightly High,3,1,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90041/2000-ridgeview-ave/154789992/,4.0,3.0
-118.392275,33.887547999999995,1150 Chestnut Ave,Single Family Residence,1125.0,4970.0,1947.0,4166026001,1111555974.0,Los Angeles,14123,4.0,620400.0,204,MNRS,2009-10-19,615000.0,1842000.0,0,Low,10,1,Excellent,https://www.realtytrac.com/property/ca/manhattan-beach/90266/1150-chestnut-ave/140067923/,3.0,2.0
-118.428531,34.003953,3871 Keeshen Dr,Single Family Residence,1371.0,5111.0,1947.0,4235025021,1111556914.0,Los Angeles,7799,1.0,272302.0,73,LAR1,2020-10-08,1360000.0,1558000.0,6,Slightly High,7,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90066/3871-keeshen-dr/143994154/,2.0,2.0
-118.337767,33.983301000000004,3672 W 62nd St,Single Family Residence,1514.0,6102.0,1934.0,4004033005,1111557322.0,Los Angeles,10796,2.0,234902.0,5,LAR1,2020-10-08,685000.0,885400.0,32,Slightly High,4,1,Poor,https://www.realtytrac.com/property/ca/los-angeles/90043/3672-w-62nd-st/19030017/,3.0,1.0
-118.34988799999999,34.096070000000005,1353 N Fuller Ave # 3,Condominium,1490.0,20700.0,2007.0,5550019095,1111557852.0,Los Angeles,63612,1.0,189902.0,1,LAR3,2020-10-08,842000.0,827400.0,5,Slightly High,9,1,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90046/1353-n-fuller-ave-3/155022938/,2.0,3.0
-118.523592,34.169047,5414 Newcastle Ave # 55,Condominium,945.0,60983.99999999999,1967.0,2162009103,1111558309.0,Los Angeles,33625,2.0,139503.0,3,LAR3,2020-10-08,375000.0,358500.0,3,,4,1,Above Average,https://www.realtytrac.com/property/ca/encino/91316/5414-newcastle-ave-55/10761531/,2.0,2.0
-118.475769,34.444009,19442 Laroda Ln,Condominium,1404.0,93654.0,2006.0,2812106010,1111559029.0,Los Angeles,46018-04,1.0,920028.0,2,LCA21*,2020-10-08,425000.0,445000.0,1,Low,3,1,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91350/19442-laroda-ln/143608201/,2.0,2.0
-118.45174499999999,33.959713,6615 Pacific Ave,Apartment house (5+ units),15683.0,12424.0,1968.0,4116002050,1111559792.0,Los Angeles,PLAYA DEL REY TOWNSITE,2.0,278102.0,11,LAR3,1985-03-29,,1253000.0,0,Moderate,4,2,Average,https://www.realtytrac.com/property/ca/playa-del-rey/90293/6615-pacific-ave/154500907/,26.0,27.0
-118.24809499999999,34.051324,253 S Broadway # 506,Condominium,1370.0,13323.0,1897.0,5149009062,1111560149.0,Los Angeles,62001,2.0,207301.0,1,LAC2,2020-10-08,974000.0,596400.0,128,Slightly High,26,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90012/253-s-broadway-506/30108065/,1.0,1.0
-118.26166599999999,34.113789000000004,3422 Hollydale Dr,Single Family Residence,1160.0,5401.0,1927.0,5437019008,1111560203.0,Los Angeles,4178,2.0,187101.0,51,LAR1,2020-10-08,1250000.0,1120000.0,6,Slightly High,9,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90039/3422-hollydale-dr/43895762/,2.0,2.0
-118.10985,33.80487,2668 Vuelta Grande Ave,Single Family Residence,1075.0,6756.0,1954.0,7228009011,1111561218.0,Los Angeles,19481,5.0,574400.0,11,LBR1N,2020-10-08,743000.0,774800.0,6,Slightly High,3,2,Excellent,https://www.realtytrac.com/property/ca/long-beach/90815/2668-vuelta-grande-ave/7731178/,3.0,2.0
-117.91736100000001,34.067052000000004,412 S Ashdale St,Single Family Residence,2067.0,7526.0,1953.0,8476020003,1111561531.0,Los Angeles,14456,4.0,406500.0,49,WCR1YY,2020-10-08,460000.0,664600.0,13,Low,4,2,Above Average,https://www.realtytrac.com/property/ca/west-covina/91790/412-s-ashdale-st/19744790/,4.0,2.0
